volatility,ret_last_10,iv_last_trade,price_mark_price_deviation,volume_last_10_trades,buy_last_10_trades,index_return,abnormal_trade_conditions,time_elapsed
0.0761087708375421,0.0,58.37,-0.0013937418513688,19.3,5,0.0044585612539795,True,1415.0
0.081789987876051,0.006993006993007,58.79,0.005520839160839,3.4000000000000004,6,-0.0013044556520042,True,5422.0
0.0861588127850371,-0.0516039051603904,58.88,-0.0027407352941175,63.1,5,-0.0001280001372962,True,264.0
0.1047092357400814,-0.0629370629370628,59.59,-0.0049885039370077,5.1,8,-0.0055105054016561,True,1135.0
0.1121893304463601,0.0162601626016261,62.35,-0.0002395275590551,3.0,2,0.0027678395247233,True,3168.0
0.1339630331365225,-0.0749999999999999,60.36,0.0103438260869565,71.0,3,0.0036456424997659,True,73.0
0.1407528833933288,0.0105263157894737,59.74,0.0029926,27.500000000000004,5,0.0048797392177172,True,415.0
0.1086543388531563,0.0108108108108109,55.82,0.002481111111111,802.2,11,-0.006175251194504,True,597.0
0.1116090221948463,0.0,56.4,-0.0035308641975307,29.6,5,-0.0007237953524515,True,633.0
0.1575995324466315,0.0150375939849625,57.38,0.0045241025641025,245.9,10,-0.0048711046814714,True,1681.0
0.1668051577991344,0.0104166666666667,55.1,0.0075814285714286,31.3,11,0.0004429962275614,True,433.0
0.1608727432392612,0.0092592592592593,54.67,-0.0007081818181818,16.9,0,0.0008968885112563,True,405.0
0.1549131681017173,-0.02803738317757,53.7,-0.0027411428571429,42.9,1,0.0012651334557113,True,591.0
0.1464518638856533,0.0052631578947368,56.83,0.0520216528925619,1618.4,9,9.985123185346923e-05,True,93.0
0.1353458922601259,-0.0392156862745096,53.74,-0.0083877999999999,6.300000000000001,7,0.0017353653593009,True,5113.0
0.1255523898515901,-0.018018018018018,55.19,-0.0003450467289719,44.6,3,-0.0032978137816513,True,2245.0
0.137235172995637,0.0,55.55,-0.0097061904761904,20.8,5,-0.0012728218222614,True,1413.0
0.1394426887964077,0.1627906976744186,55.8,-0.0017084313725491,16.3,5,0.0022659740658113,True,148.0
0.1512565969304211,-0.17,55.67,-0.0042534999999999,10.6,3,-0.0032919944851627,True,412.0
0.1541009555916858,0.0874999999999999,54.92,-0.0044875,5.199999999999999,4,0.0021167110955886,True,1616.0
0.1565509156113085,-0.0340909090909089,54.03,-0.0046535632183908,467.7,8,0.0038160580683795,True,779.0
0.4901511707740375,-0.2481203007518797,69.41,0.0190983673469388,7.7,3,-0.0106020756775058,True,14008.0
0.5477135459443587,-0.0235294117647059,58.96,-0.0325554929577466,4.9,2,-0.0287299598810098,True,110262.0
0.349462035753996,-0.0585585585585586,63.37,-0.0058313705583755,13.8,2,-0.0200025228368854,True,13757.0
0.3672571827888218,-0.0301724137931034,62.34,0.0089971291866028,8.399999999999999,9,-0.0216047785111451,True,9312.0
0.3483951610573562,-0.0753768844221106,64.11,0.0130609142857142,8.6,5,-0.0163353216578129,True,109991.0
0.5347127941312845,0.0049019607843137,59.78,0.0010749763033174,11.7,7,0.0093988637694991,True,1188.0
0.4474068879613515,-0.1868263473053892,58.87,0.0024137007874015,21.200000000000003,4,-0.0138710776802015,True,2956.0
0.278439843160821,-0.1793478260869565,61.01,0.0101795973154362,19.399999999999995,3,-0.0049363367114401,True,763.0
0.3078525573743335,-0.0364963503649635,60.88,-0.0022092753623186,35.000000000000014,5,0.0103495490316215,True,3339.0
0.315161243509368,-0.089430894308943,64.04,0.0021071074380165,34.7,7,0.0117053179342319,True,4286.0
0.3731290941686308,0.0499999999999998,61.91,-0.005545,2.3000000000000003,4,-0.0146225008711857,True,11636.0
0.3189029644284245,-0.0071428571428571,61.7,0.0012153424657534,6.8,6,0.0081101004577683,True,2935.0
0.3715034246112728,0.0299401197604789,65.6,-0.009383717948718,21.200000000000003,5,-0.0174768294012129,True,2065.0
0.4041568535107964,-0.2389937106918239,63.94,-0.0087877611940298,22.6,3,0.0169114198699295,True,669.0
0.4115826082305251,-0.1475409836065574,61.74,-0.0033423999999999,1.5000000000000004,5,-0.0048186783389496,True,2075.0
0.4306156931307768,0.0458015267175573,61.01,-0.0086879999999999,43.6,9,0.0103626884399374,True,2252.0
0.4021525150708455,0.215686274509804,58.64,-0.0145257142857143,16.8,7,-0.0174755951309533,True,1961.0
0.1412849757049808,-0.0198019801980198,81.37,-0.1095382340862423,8.2,1,-0.0002752486613297,True,1413.0
0.2045258158860188,-0.069767441860465,83.22,-0.0532011023622046,4.2,1,0.0023251685303757,True,175.0
0.1924181335615098,-0.0909090909090908,79.52,-0.0004779701492536,16.299999999999997,1,-0.0108587587242914,True,872.0
0.233655590468611,0.2083333333333334,69.26,-0.0050334558823527,21.5,7,0.0174048458169493,True,56982.0
0.306105711631787,0.0588235294117645,73.26,0.0101523655913977,12.5,8,0.0024159104257979,True,3473.0
0.2623981622073662,0.0126582278481013,68.48,0.0115676397515527,10.1,7,0.0023091124109576,True,34557.0
0.2647545222978479,-0.15625,67.86,0.0044306666666666,4.000000000000001,3,0.033330573858131,True,68111.0
0.2831842212327655,-0.004,71.78,0.0079271317829458,7.499999999999998,5,0.0114306901546221,True,1635.0
0.2782949548948762,-0.1733870967741936,68.72,0.0018498507462687,21.500000000000004,5,-0.0020932372574708,True,17915.0
0.2557503496130003,-0.1828571428571428,60.84,0.003223,11.6,4,-0.0135431177765883,True,5360.0
0.2689300440220323,0.0,60.98,0.0235157289002557,209.6,4,0.0142372578496635,True,11952.0
0.2795604173518107,-0.2063492063492062,62.88,0.0175951785714285,2.9000000000000004,5,0.0080136879254633,True,1100.0
0.2967903489595736,-0.0735294117647059,68.33,0.0033745588235295,25.000000000000004,4,0.0285787014762012,True,17617.0
0.3347679813080321,0.0601503759398494,66.9,0.0049774647887322,13.3,6,-0.0019859680417025,True,1528.0
0.3104571208422751,0.0084033613445377,66.11,0.006355081967213,2.0000000000000004,11,0.0021452757181824,True,2755.0
0.238735611667243,0.0192307692307691,68.67,-0.000757570093458,57.2,9,-2.92883418189053e-05,True,2575.0
0.1976119633047544,0.0103092783505154,62.63,-0.0011309677419354,2.0000000000000004,6,-0.007076896154601,True,1251.0
0.1987609315953999,-0.0559440559440559,62.68,0.0129818604651162,321.30000000000007,2,0.0157174083114256,True,16062.0
0.2225875224819468,-0.0379746835443037,60.83,0.013119746835443,110.9,5,0.0008296701440885,True,10598.0
0.1927056545550755,0.0444444444444445,60.98,0.0194202105263157,49.9,6,-0.0039038926994457,True,960.0
0.2008716097645037,-0.0679611650485436,59.85,-0.001749894736842,83.7,8,0.0014890548657726,True,7529.0
0.1996648270430003,0.0120724346076457,60.22,-0.0040054716981132,300.2,10,0.0063795411719519,True,22054.0
0.2023717345980282,-0.0131578947368421,57.13,0.0158217948717948,12.2,5,0.0039318282390224,True,18045.0
0.2111631702040374,0.129032258064516,58.46,0.0186124528301887,14.4,7,-1.2230371273238492e-05,True,170.0
0.2017627496612148,0.0375,56.26,-0.0027592857142857,303.20000000000005,11,0.002094844204509,True,1809.0
0.226254128976471,-0.0232558139534881,59.3,0.0012125301204819,11.4,5,-0.0031347507714179,True,659.0
0.2193592477520945,0.0,56.77,-0.0041518867924528,10.0,11,-0.012454452110124,True,4942.0
0.2187847530942228,-0.0434782608695653,53.68,-0.0195569811320754,771.4,7,-0.0015510110520886,True,1212.0
0.2024946362345875,-0.0378787878787879,53.29,0.00997808,11.0,11,-0.0026270462215365,True,992.0
0.1920569267021499,0.0567010309278348,55.81,-0.0024906666666666,9.0,5,-0.0140758546643856,True,2350.0
0.1650497763438304,0.0157894736842105,54.96,0.0030251020408163,9.0,1,0.0024638837310277,True,2296.0
0.1590631700933443,-0.0181818181818181,54.87,-0.0017038317757009,14.8,3,-0.0013765596793661,True,6252.0
0.1752198641835707,0.0458715596330274,56.38,0.0051397247706421,15.2,5,-0.0024271820337534,True,13574.0
0.1527236016388607,0.012,57.28,0.0013697119341563,121.0,7,-0.0140809145063127,True,6941.0
0.115019770695904,-0.0121019108280255,60.57,-0.0036821854304635,74.0,2,0.0034819386807496,True,6196.0
0.127786719957659,0.0,60.63,0.0017086196127419,45.0,10,0.0219566896898669,True,15149.0
0.1312234355287443,-0.0281124497991968,58.99,-0.0011575,114.8,3,-0.0013368166402987,True,504.0
0.1664760049624966,0.0748031496062993,59.0,0.0051835741444867,6.6,6,-0.0034440720506537,True,34490.0
0.1635646469745978,-0.0539617486338797,58.29,0.0044287544483987,45.8,7,0.0030839250381655,True,15760.0
0.161459925252849,-0.0181818181818181,59.19,0.0012421428571429,2.2,11,0.0057845161572467,True,17029.0
0.2104198904903608,-0.0177304964539005,59.04,0.0016324113475175,10.9,0,0.0067136175576333,True,5271.0
0.1900430311199056,-0.0476190476190476,58.68,-0.0006901470588235,8.9,0,0.0133186137882574,True,13131.0
0.1749281822019415,-0.0117302052785923,60.32,-0.0060204281345565,7.8,3,-0.0064212223204143,True,11377.0
0.1719318056048116,0.0,60.9,0.0008279999999999,28.6,1,0.0063969946126078,True,5230.0
0.176592852399035,-0.0241379310344828,60.83,0.001489731543624,24.1,2,0.0162580752916527,True,18505.0
0.1594385929741143,0.0178571428571427,63.42,0.0010605217391304,10.0,4,0.0033418334809908,True,70.0
0.1591194515347149,0.0358565737051792,59.73,-0.0020372388059701,11.8,4,0.0104090705480749,True,6637.0
0.1629170750314881,-0.100371747211896,60.1,0.0060120634920635,21.6,3,0.0111970057000468,True,1918.0
0.1538493733943052,-0.0143540669856458,60.1,-0.0004879293424925,18.6,3,-0.0032015903736096,True,396.0
0.5939309463248493,-0.0790697674418604,67.88,-0.0192473684210525,8.2,5,-0.0340864191789826,True,28544.0
0.4845036758545175,0.1481481481481481,68.53,-0.0041446296296295,16.8,3,-0.0651205542166071,True,81435.0
0.5439093482322752,-0.0652173913043479,69.55,0.0016296842105263,36.1,3,-0.0034359094523147,True,184557.0
0.4104414869644451,-0.027027027027027,66.13,0.0078630985915492,19.5,1,-0.0046571458922571,True,623.0
0.3528587972891184,-0.0506329113924051,62.93,0.0014643243243243,1.9,0,-0.0002484733314597,True,7505.0
0.3385593802087273,0.0175438596491228,63.26,-0.0262935849056604,16.2,2,-0.0118803284448344,True,15858.0
0.3590110746996364,-0.0852941176470589,60.97,-0.0078701639344262,524.1,0,-0.0007701374213484,True,9985.0
0.3460449882858848,-0.0833333333333332,60.05,-0.0052974074074073,37.6,9,-0.0104214690746379,True,43313.0
0.3011974823427442,0.0198675496688742,57.14,0.0145558536585365,27.3,7,0.0138654682310569,True,942.0
0.258004399752285,-0.0694444444444443,56.19,-0.0017969924812029,12.2,1,-0.0021076923980204,True,469.0
0.2404776729094096,0.0,58.56,0.0111420833333332,15.4,11,-0.0001302600131613,True,305.0
0.2426873062374096,-0.1423766816143498,56.42,0.010695421686747,23.6,6,0.0144940404092038,True,1903.0
0.2564702615114159,0.1285714285714285,57.28,0.0016499999999998,15.4,8,-0.0202697698986026,True,2005.0
0.243302845832998,0.0113636363636364,58.28,-0.000115172413793,5.6,6,-0.0020365382822194,True,7991.0
0.1821314820339289,0.0219298245614034,62.17,0.0042082987551866,9.2,7,0.0025319601042568,True,4348.0
0.1893313637071697,0.1140724946695095,60.86,0.0035591970121382,163.89999999999998,10,0.0053026991896129,True,975.0
0.1892355719903768,-0.0597826086956522,58.49,0.0034352662721893,33.2,4,-0.0087838809483922,True,3635.0
0.204925600109748,0.004,60.5,0.0068265369649804,17.6,7,0.0061456978654809,True,312.0
0.2776679262762082,-0.0275229357798165,59.27,0.0071191964285714,10.3,4,0.0171191780496279,True,9029.0
0.2319900990771826,-0.0425531914893617,59.08,0.0021524608501117,43.7,5,0.0005198157342845,True,24.0
0.2362595047109932,0.1064814814814814,60.76,-0.0156145714285714,8.0,3,-0.0288618155469034,True,13146.0
0.218366115489655,0.0048543689320388,60.41,-0.0037214678899082,1.6,11,0.0171529644256587,True,33324.0
0.2325923256595424,-0.2307692307692307,61.38,0.0095895652173912,8.2,4,0.0164820631647281,True,4137.0
0.2318280769665184,-0.0124999999999999,64.49,0.0027621518987341,7.0,3,0.0,True,1.0
0.2304990829434166,0.0563380281690142,62.66,-0.0014617721518987,13.8,9,0.0102615175675486,True,64098.0
0.1894175863352884,-0.0172413793103446,62.04,-0.0084008284023667,34.2,7,-0.0011490361143784,True,302.0
0.1850982327398161,0.0208333333333332,62.48,-0.0013690355329948,26.000000000000004,2,0.0018044848580182,True,1282.0
0.1442248626548316,-0.009009009009009,60.46,0.0007104587155963,18.1,9,-0.0011423072522071,True,103.0
0.1678007694364247,0.0431034482758618,60.81,0.0025513793103449,3.0000000000000004,0,-0.0095740108376072,True,11130.0
0.1796855270851353,-0.0416666666666667,61.11,-0.0003213333333333,36.400000000000006,5,-0.0050812696439978,True,70.0
0.2768396244435404,-0.0129870129870129,70.82,-0.0345010738255034,1.7000000000000002,3,0.0038943439885247,True,228.0
0.3223921449875315,0.0223880597014924,70.12,0.0153611347517729,2.7000000000000006,2,0.0109917691184289,True,2322.0
0.3309537685298072,0.0183299389002038,66.66,-0.0244763218390805,108.1,1,-0.0308973821187686,True,12117.0
0.3501744707595471,0.1475409836065575,70.62,-0.0094204225352114,5.0,2,0.0020081535988325,True,10958.0
0.3699574013622511,0.267605633802817,74.76,0.0116150526315789,4.5,5,0.0075926423101283,True,5094.0
0.3781621789964984,-0.0580645161290322,70.5,0.0217949668874171,23.200000000000003,4,0.0152490984111361,True,27405.0
0.3497650273557122,0.0714285714285714,62.55,-0.0038279569892472,69.4,9,0.0054995039063514,True,12882.0
0.3760944069803782,-0.3333333333333333,65.49,-0.0100160714285713,2.8000000000000003,2,-0.0390413153829486,True,1860.0
0.3951143291192688,-0.0169491525423727,71.24,-0.0031337254901961,15.5,10,-0.0458717215133741,True,40164.0
0.3305510893527519,0.0,69.92,0.0070996153846153,4.9,11,-0.015608262117068,True,15152.0
0.275273594761789,-0.0172413793103448,67.74,-0.0001296428571428,26.0,9,-0.0081012100918783,True,6972.0
0.269095232479967,0.0645161290322582,66.95,0.0364382089552239,13.9,11,0.0001356717660302,True,167.0
0.2210015083220829,0.0980392156862746,65.46,0.0072356862745097,22.7,7,-0.0169594734984366,True,25013.0
0.2374527568387552,0.0,62.92,0.011654,10.3,9,9.376584004485e-05,True,85103.0
0.2456123709974551,0.1999999999999999,63.2,0.0033617777777777,10.7,9,0.0001779374800251,True,13403.0
0.2583335684380016,0.0789473684210526,64.17,0.0135364102564102,8.3,10,-0.0103264277275271,True,14910.0
0.2628796605242337,0.0425531914893617,62.96,-0.02824,14.3,7,-0.0087407784325094,True,12497.0
0.2508422038912669,-0.0416666666666667,61.2,-0.0331621145374448,552.9,3,2.008931859867361e-05,True,400.0
0.2873977713033831,0.1515151515151513,58.62,-0.038747027027027,37.9,10,0.0037346379782193,True,442.0
0.3003616485795191,0.0,56.05,-0.2161187772925764,1315.4,3,0.000715566789137,True,156.0
0.3234295825865577,-0.0555555555555555,57.59,-0.1463491150442477,59.5,5,0.0025880338261898,True,263.0
0.3368146586941417,-0.0925925925925925,55.46,0.0037591489361701,18.5,8,0.0007416353117765,True,14494.0
0.2249840526227575,-0.0341880341880341,59.24,0.0021829999999999,37.2,1,0.015010517110985,True,1268.0
0.2137965754700274,0.0181818181818183,57.55,0.000851282051282,8.3,11,0.0074394311035144,True,2117.0
0.2395166248855871,0.0087719298245614,58.04,-0.0222316981132076,7.699999999999999,10,-0.0114410028446843,True,1076.0
0.240151226211474,-0.0241935483870967,58.6,0.0025134513274337,7.1,7,-0.0180713747843181,True,27226.0
0.2301572565716506,-0.0413223140495867,58.03,-0.0136152631578946,17.200000000000003,8,-0.0008719410111799,True,1878.0
0.2245536480424276,-0.0310077519379845,58.76,-0.0068120325203251,24.1,1,-0.0024739502715937,True,1098.0
0.1998300209766324,-0.0271186440677966,65.21,0.0001924947145877,89.6,7,0.0099123924284824,True,12565.0
0.1440140818407922,0.0,60.99,0.0060849624060151,29.6,10,-0.0007194008197166,True,3434.0
0.1575993254131341,0.1240875912408758,62.11,0.008591055900621,77.8,8,0.0105484925445277,True,5337.0
0.1655226768357174,0.0344827586206897,60.23,-0.0002253503184713,21.200000000000003,9,0.0104938272878077,True,7420.0
0.2282744884712142,-0.0128205128205128,61.66,0.0003131249999999,64.9,8,0.0085043879991724,True,1018.0
0.2647629397411493,0.0622710622710622,62.04,0.0098187096774193,6.2,9,-0.0222546893175351,True,38746.0
0.2284777215751476,0.0263157894736842,60.61,0.0012704568527919,5.199999999999999,0,0.0022556506164877,True,1472.0
0.2122398309661267,0.0069444444444444,62.58,0.0131266233766234,2.8000000000000003,10,0.0112326893914883,True,1047.0
0.1969183571886408,-0.0176991150442478,62.82,-0.0029919658119658,12.1,7,0.0174449480613549,True,14394.0
0.2014058632145328,-0.0285714285714285,63.21,0.0021023762376238,18.500000000000004,6,-0.002920220843164,True,1193.0
0.1972757700836357,-0.03125,63.15,0.0003226373626372,7.699999999999999,3,-0.0044875635666676,True,1632.0
0.1845978454627087,-0.0347826086956521,64.06,0.006000847457627,11.9,6,0.0131548606333105,True,3228.0
0.1670444018008129,0.009090909090909,64.12,0.0212591071428571,50.00000000000001,9,0.0,True,0.0
0.1284272720030927,-0.0084033613445377,64.54,0.0006870175438597,35.2,5,-0.004496372739348,True,16278.0
0.1859725961655919,0.024390243902439,62.39,-0.0079578823529411,21.5,6,0.0003698256831334,True,3442.0
0.1888067875568755,-0.0833333333333333,62.08,-0.0119224000000001,34.1,6,-0.0050342495253004,True,178.0
0.1535263078554463,-0.0277777777777775,62.17,-0.0264925373134328,42.4,8,-0.0027570454911422,True,579.0
0.0956416490681423,0.0,64.97,-0.007365934065934,39.2,1,0.0002288359449267,True,26.0
0.12211475869695,0.0039215686274511,62.69,-8.319999999992223e-05,161.1,6,-0.0034634176261449,True,878.0
0.127333746066289,-0.0648148148148147,62.18,0.0049047619047619,16.1,9,0.005662381245471,True,1883.0
0.4897372961330933,-0.3,71.09,-0.0421724999999999,8.4,6,0.0286277191487089,True,76369.0
0.6117425656263191,0.079207920792079,69.98,-0.027540824742268,11.5,4,-0.0179689919246795,True,85819.0
0.5743055003804519,-0.0769230769230768,66.83,-0.1577400000000001,8.799999999999999,7,0.0291253737133767,True,121816.0
0.6767889095090847,-0.2653061224489796,68.16,-0.0159852941176469,10.3,7,-0.0110519759740406,True,24824.0
0.5288816478340748,0.05,65.23,-0.01275,21.6,2,-0.006607971273166,True,44840.0
0.5829662786090378,-0.0476190476190476,59.36,-0.0055176470588234,10.4,8,-0.0105060331849558,True,57678.0
0.5496510396700404,-0.0851063829787235,61.2,-0.0309024390243901,24.200000000000003,4,-0.0048869611733837,True,2978.0
0.4569302635474858,0.0,61.23,-0.0053136170212765,16.300000000000004,10,-0.0035523153149813,True,8250.0
0.2968841569425361,0.0365853658536585,66.25,0.0058595402298849,10.1,10,0.0039989571971798,True,7173.0
0.2825700057691334,-0.0140845070422535,66.8,0.0016483636363636,17.3,7,-0.0025534884650113,True,205.0
0.2674055546240598,0.0161290322580645,64.64,0.0002071641791045,25.200000000000003,9,0.005476540855252,True,34542.0
0.3234610895913917,0.3508771929824561,65.15,0.0183753488372091,21.6,7,0.0134837399622174,True,351.0
0.2375632563947129,0.0289855072463767,66.37,0.0070093150684931,8.100000000000001,5,0.0039900828542559,True,806.0
0.2107204155464956,0.0289855072463767,64.27,-0.0070573529411763,21.8,6,-0.0044856119660474,True,3265.0
0.2215948322842609,-0.0512820512820513,65.11,-0.0029772222222223,11.8,9,-0.0039206797295648,True,2636.0
0.225158996437646,0.0533333333333334,63.71,0.0084379396984925,41.8,5,-0.0008401380102972,True,1119.0
0.1813886162043959,0.0,65.46,-0.0012246153846153,3.0,10,0.0044724747713336,True,1766.0
0.1958956137676992,0.0185185185185186,69.13,0.0192179591836734,25.8,6,-0.0359774532662093,True,10068.0
0.2551556999600449,0.0444444444444445,68.92,-0.0003699999999999,478.0,6,0.0064479666802244,True,2015.0
0.2933722227397979,0.1666666666666667,68.9,0.0014533333333331,85.6,8,-0.0209159752891395,True,64494.0
0.2665364296394066,0.024390243902439,67.34,-0.0011124999999998,25.6,7,-0.0038404250858041,True,3427.0
0.4521993136381402,-0.0757180156657963,66.1,0.0201968690095847,13.6,6,-0.0439890163816572,True,406967.0
0.508300543153931,0.1236559139784945,71.23,-0.0042840692640692,15.2,8,0.0612070245664216,True,223352.0
0.322605096564738,0.0152671755725191,63.99,0.0044620143884892,109.0,7,0.0361970110019058,True,193247.0
0.3300851972517302,-0.0748898678414097,63.91,0.0058268,8.200000000000001,5,-0.0201571096327697,True,6375.0
0.4589663885114753,0.0379746835443037,66.38,0.0033203921568627,24.1,3,-0.0165807349641474,True,86195.0
0.3972507570584663,0.0,60.91,0.0148318032786884,311.79999999999995,10,0.0,True,2.0
0.3088649829320992,0.0359712230215825,59.85,-0.0005775324675325,1.4,4,0.0178695297309129,True,24910.0
0.2922736741194821,-0.1076923076923076,58.58,0.014079099099099,9.4,3,-0.0166061352187277,True,14894.0
0.3022431518369867,-0.0118343195266272,59.83,0.005671027027027,5.3,4,0.0157842322564669,True,11353.0
0.2687188322899695,0.0,56.22,-0.0002445098039215,3.0000000000000004,11,0.0,True,0.0
0.386638778253443,-0.0857142857142857,70.01,0.0009494915254236,9.9,6,-0.0039931644367894,True,3258.0
0.3685190691685966,-0.1352941176470589,68.62,-0.0006452554744524,9.8,6,-0.0120567740280304,True,64827.0
0.3521419298859801,0.0,66.51,0.0100558730158729,5.6000000000000005,1,0.0086453323518118,True,47933.0
0.3453301081813808,-0.1789473684210526,62.32,-0.0159386516853933,4.699999999999999,9,0.036079268822562,True,150144.0
0.3671847559109789,0.0080645161290322,59.83,-0.0107917777777777,213.4,8,-0.0085074833030318,True,71643.0
0.3733746917651402,-0.0227272727272727,59.7,0.0271154166666667,27.300000000000004,7,0.0237444310711038,True,22715.0
0.3670343333995085,0.0,56.74,0.0056919327731092,1.9,1,0.0082535256638755,True,6404.0
0.3133677243079639,-0.06,56.57,0.0009509782608695,5.799999999999999,3,-0.0031586204029363,True,4472.0
0.2674171817050277,0.0432692307692308,56.86,-0.0144055609756098,33.900000000000006,10,-0.0138308768979941,True,7989.0
0.2284229500367151,-0.0070422535211267,63.26,0.0052321885521884,11.8,9,0.0076676180343763,True,17001.0
0.2214051866842212,-0.0769230769230768,61.75,-0.0024906194690264,5.900000000000001,0,0.0001398355854521,True,1387.0
0.2263435616572134,0.0408163265306122,60.56,-0.0044816129032257,11.0,7,-0.0069540063327167,True,164359.0
0.3388484194023988,0.0588235294117647,72.53,-0.0408654166666666,1.1,10,-0.034610959388624,True,36005.0
0.39326622119731,-0.0142857142857143,70.87,-0.0393221212121212,9.6,7,0.0050458407912862,True,56376.0
0.4709353543283504,-0.0727272727272727,70.18,0.060121724137931,21.90000000000001,5,0.006901705127149,True,1456.0
0.5062111890607642,-0.0384615384615383,73.2,-0.0205613636363636,32.300000000000004,10,-0.0252107242994723,True,141361.0
0.3738389912647238,0.0,74.09,0.0268619047619048,17.400000000000002,0,0.0050745612428095,True,7433.0
0.4090492002760264,0.0454545454545454,60.7,-0.0474572727272728,6.200000000000001,0,0.0015938942271795,True,691.0
0.4300274942998794,-0.1914893617021277,62.15,-0.0081400000000001,5.3,3,0.0122206531940923,True,5259.0
0.373030433245706,-0.06,63.61,-0.1140728888888889,4.199999999999999,0,0.0,True,0.0
