trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id
199,345557078,2025-02-03 00:52:05,0,0.022,0.02219187,55.98,BTC-14FEB25-101000-C,96504.75,buy,0.1,0.1,,,
200,345566713,2025-02-03 01:09:27,2,0.0205,0.02061495,56.17,BTC-14FEB25-101000-C,96031.44,buy,0.1,0.1,,,
201,345570035,2025-02-03 01:13:18,0,0.021,0.02092122,56.65,BTC-14FEB25-101000-C,96098.93,buy,0.1,0.1,,,
202,345570240,2025-02-03 01:13:45,2,0.0205,0.0205379,56.54,BTC-14FEB25-101000-C,95968.93,buy,0.1,0.1,,,
203,345570417,2025-02-03 01:14:12,2,0.02,0.02025574,56.3,BTC-14FEB25-101000-C,95866.12,sell,0.1,0.1,,,
204,345570752,2025-02-03 01:14:57,3,0.02,0.02011695,56.54,BTC-14FEB25-101000-C,95820.47,sell,0.1,0.1,,,
205,345590114,2025-02-03 01:37:37,2,0.018,0.01764564,58.81,BTC-14FEB25-101000-C,94722.03,buy,0.1,0.1,,,
206,345709557,2025-02-03 02:35:59,2,0.0173,0.01641805,62.29,BTC-14FEB25-101000-C,93862.61,buy,125.0,125.0,BTC-CS-14FEB25-101000_104000,180007,
207,345725696,2025-02-03 03:20:40,0,0.0185,0.01902836,61.32,BTC-14FEB25-101000-C,94542.24,sell,1.6,1.6,,,
208,345725712,2025-02-03 03:20:40,1,0.0185,0.01902758,61.45,BTC-14FEB25-101000-C,94516.71,sell,1.4,1.4,,,
209,345726530,2025-02-03 03:23:48,1,0.0185,0.01878589,61.46,BTC-14FEB25-101000-C,94515.81,sell,3.0,3.0,,,
210,345733850,2025-02-03 03:47:13,2,0.0175,0.0173317,61.94,BTC-14FEB25-101000-C,94016.89,buy,1.8,1.8,,,
211,345758984,2025-02-03 05:00:20,2,0.013,0.01298205,59.29,BTC-14FEB25-101000-C,92856.55,buy,0.1,0.1,,,
212,345764423,2025-02-03 05:23:01,0,0.014,0.01369946,59.49,BTC-14FEB25-101000-C,93243.49,buy,1.0,1.0,,,
213,345765473,2025-02-03 05:26:16,0,0.015,0.01450639,59.37,BTC-14FEB25-101000-C,93646.68,buy,0.1,0.1,,,
214,345766988,2025-02-03 05:31:08,1,0.015,0.01507222,59.11,BTC-14FEB25-101000-C,93695.67,buy,0.1,0.1,,,
215,345770136,2025-02-03 05:43:03,0,0.0155,0.01532867,59.58,BTC-14FEB25-101000-C,93770.97,buy,0.1,0.1,,,
216,345771169,2025-02-03 05:48:31,1,0.0155,0.01572079,59.09,BTC-14FEB25-101000-C,93870.94,sell,0.1,0.1,,,
217,345772280,2025-02-03 05:55:22,1,0.0155,0.01577625,59.23,BTC-14FEB25-101000-C,93858.57,sell,0.1,0.1,,,
218,345775611,2025-02-03 06:08:01,0,0.0165,0.01644066,60.13,BTC-14FEB25-101000-C,94052.1,sell,1.9,1.9,,,
219,345775696,2025-02-03 06:08:20,1,0.0165,0.01629169,60.38,BTC-14FEB25-101000-C,94004.46,buy,0.1,0.1,,,
220,345780339,2025-02-03 06:30:30,0,0.018,0.01796676,60.88,BTC-14FEB25-101000-C,94436.78,buy,1.2,1.2,,,
221,345809244,2025-02-03 08:08:10,0,0.019,0.01949284,58.27,BTC-14FEB25-101000-C,95338.83,buy,1.0,1.0,,,
222,345809486,2025-02-03 08:09:31,1,0.019,0.01945676,58.19,BTC-14FEB25-101000-C,95358.57,buy,5.1,5.1,,,
223,345829553,2025-02-03 09:25:54,0,0.0207,0.02049473,59.04,BTC-14FEB25-101000-C,95798.0,buy,100.0,100.0,BTC-CCAL-14FEB25_7FEB25-101000,180096,
224,345853500,2025-02-03 11:45:24,2,0.0175,0.01773232,56.69,BTC-14FEB25-101000-C,95227.57,buy,1.0,1.0,,,
225,345867208,2025-02-03 12:56:40,2,0.0165,0.01629841,56.52,BTC-14FEB25-101000-C,94972.31,buy,0.1,0.1,,,
226,345871768,2025-02-03 13:13:32,2,0.0155,0.01562899,55.44,BTC-14FEB25-101000-C,94837.13,buy,2.0,2.0,,,
227,345875153,2025-02-03 13:30:07,2,0.015,0.01467031,55.91,BTC-14FEB25-101000-C,94533.59,buy,0.1,0.1,,,
228,345876343,2025-02-03 13:33:45,0,0.0155,0.01552368,55.65,BTC-14FEB25-101000-C,94770.26,buy,1.0,1.0,,,
229,345890038,2025-02-03 14:13:30,2,0.015,0.01541865,55.8,BTC-14FEB25-101000-C,94565.66,buy,1.0,1.0,,,
230,345893566,2025-02-03 14:25:05,0,0.0155,0.01527427,56.78,BTC-14FEB25-101000-C,94572.14,buy,3.1,3.1,,,
231,345926997,2025-02-03 14:54:01,0,0.0195,0.01959373,57.0,BTC-14FEB25-101000-C,95877.71,sell,3.0,3.0,,,
232,345933118,2025-02-03 15:02:25,0,0.0215,0.02148774,57.5,BTC-14FEB25-101000-C,96411.74,sell,0.1,0.1,,,
233,345972620,2025-02-03 15:50:40,0,0.0335,0.03386181,57.57,BTC-14FEB25-101000-C,99543.98,sell,0.1,0.1,,,
234,345972632,2025-02-03 15:50:42,1,0.0335,0.03369626,57.75,BTC-14FEB25-101000-C,99518.28,sell,0.1,0.1,,,
235,345972636,2025-02-03 15:50:42,1,0.0335,0.03369626,57.75,BTC-14FEB25-101000-C,99518.28,sell,0.1,0.1,,,
236,345972709,2025-02-03 15:50:51,1,0.0335,0.03352378,57.81,BTC-14FEB25-101000-C,99512.47,sell,0.3,0.3,,,
237,345982250,2025-02-03 16:05:45,2,0.028,0.02892423,56.79,BTC-14FEB25-101000-C,98360.79,sell,0.1,0.1,,,
238,345983650,2025-02-03 16:07:16,0,0.0285,0.02893796,56.39,BTC-14FEB25-101000-C,98539.96,sell,0.1,0.1,,,
239,345984340,2025-02-03 16:09:00,1,0.0285,0.02889155,56.34,BTC-14FEB25-101000-C,98536.16,sell,0.1,0.1,,,
240,345994505,2025-02-03 16:43:09,0,0.029,0.02949525,55.21,BTC-14FEB25-101000-C,98889.88,sell,0.5,0.5,,,
241,346000693,2025-02-03 17:10:32,2,0.0275,0.02801278,54.64,BTC-14FEB25-101000-C,98597.83,sell,0.5,0.5,,,
242,346000811,2025-02-03 17:11:18,2,0.027,0.02773115,54.18,BTC-14FEB25-101000-C,98553.14,sell,0.5,0.5,,,
243,346022410,2025-02-03 18:28:37,0,0.032,0.03196351,55.21,BTC-14FEB25-101000-C,99637.28,buy,0.1,0.1,,,
244,346026937,2025-02-03 18:49:02,0,0.0334,0.03387812,54.88,BTC-14FEB25-101000-C,99995.72,sell,25.0,25.0,BTC-CSR13-14FEB25-101000_105000,180251,
245,346026991,2025-02-03 18:49:18,1,0.0334,0.03392557,54.81,BTC-14FEB25-101000-C,100008.33,sell,25.0,25.0,BTC-CSR13-14FEB25-101000_105000,180252,
246,346027007,2025-02-03 18:49:23,2,0.0333,0.03388449,54.68,BTC-14FEB25-101000-C,100006.35,sell,25.0,25.0,BTC-CSR13-14FEB25-101000_105000,180253,
247,346027653,2025-02-03 18:51:02,0,0.034,0.03423498,55.27,BTC-14FEB25-101000-C,100073.47,sell,12.5,12.5,BTC-CSR13-14FEB25-101000_105000,180254,
248,346027765,2025-02-03 18:51:12,2,0.0333,0.03396296,54.76,BTC-14FEB25-101000-C,99998.11,sell,12.5,12.5,BTC-CSR13-14FEB25-101000_105000,180255,
249,346038753,2025-02-03 19:21:49,0,0.039,0.03817541,57.21,BTC-14FEB25-101000-C,100858.28,buy,0.1,0.1,,,
250,346040389,2025-02-03 19:25:31,2,0.0376,0.03718131,56.6,BTC-14FEB25-101000-C,100657.96,sell,1.0,1.0,BTC-CS-14FEB25-101000_107000,,346040387
251,346044984,2025-02-03 19:40:41,0,0.0395,0.03925048,56.26,BTC-14FEB25-101000-C,101101.64,buy,3.0,3.0,,,
252,346047153,2025-02-03 19:46:08,0,0.0419,0.04190215,56.25,BTC-14FEB25-101000-C,101604.11,buy,3.8,3.8,BTC-CS-14FEB25-101000_106000,,346047151
253,346047387,2025-02-03 19:46:21,2,0.0415,0.04173233,56.09,BTC-14FEB25-101000-C,101531.71,sell,1.9,1.9,,,
254,346048421,2025-02-03 19:48:09,0,0.042,0.04202838,56.29,BTC-14FEB25-101000-C,101612.93,sell,1.9,1.9,,,
255,346048869,2025-02-03 19:49:13,0,0.0425,0.04240627,56.43,BTC-14FEB25-101000-C,101686.91,sell,1.9,1.9,,,
256,346049843,2025-02-03 19:50:18,1,0.0425,0.04248857,56.54,BTC-14FEB25-101000-C,101676.69,sell,1.5,1.5,,,
257,346049845,2025-02-03 19:50:18,1,0.0425,0.04248857,56.54,BTC-14FEB25-101000-C,101676.69,sell,0.4,0.4,,,
258,346049904,2025-02-03 19:50:25,2,0.042,0.04213992,56.13,BTC-14FEB25-101000-C,101633.51,buy,0.1,0.1,,,
259,346050236,2025-02-03 19:50:53,0,0.043,0.04302137,56.14,BTC-14FEB25-101000-C,101821.73,sell,0.1,0.1,,,
260,346050416,2025-02-03 19:51:01,1,0.043,0.04306542,56.41,BTC-14FEB25-101000-C,101789.22,sell,1.8,1.8,,,
261,346051147,2025-02-03 19:52:04,2,0.0425,0.04288196,56.48,BTC-14FEB25-101000-C,101681.82,sell,0.1,0.1,,,
262,346053012,2025-02-03 19:55:15,3,0.0425,0.04331491,55.31,BTC-14FEB25-101000-C,101830.55,sell,0.1,0.1,,,
263,346053931,2025-02-03 19:56:33,0,0.043,0.04360264,55.36,BTC-14FEB25-101000-C,101922.56,sell,0.1,0.1,,,
264,346077643,2025-02-03 21:02:04,2,0.04,0.03985596,54.97,BTC-14FEB25-101000-C,101387.1,buy,0.1,0.1,,,
265,346087965,2025-02-03 22:01:39,0,0.0425,0.04248917,55.29,BTC-14FEB25-101000-C,101851.2,sell,2.0,2.0,,,
266,346095738,2025-02-03 22:22:24,0,0.044,0.04422936,55.28,BTC-14FEB25-101000-C,102143.96,buy,0.2,0.2,,,
267,346099472,2025-02-03 22:48:11,2,0.042,0.04203303,55.27,BTC-14FEB25-101000-C,101775.94,buy,0.1,0.1,,,
268,346101795,2025-02-03 23:02:18,2,0.0415,0.04175907,54.93,BTC-14FEB25-101000-C,101781.44,sell,0.8,0.8,,,
269,346101796,2025-02-03 23:02:18,3,0.0415,0.04175907,54.93,BTC-14FEB25-101000-C,101781.44,sell,0.6,0.6,,,
270,346106929,2025-02-03 23:49:46,2,0.04,0.04056282,54.29,BTC-14FEB25-101000-C,101551.63,sell,0.8,0.8,,,
271,346106930,2025-02-03 23:49:46,3,0.04,0.04056282,54.29,BTC-14FEB25-101000-C,101551.63,buy,4.2,4.2,,,
272,346107220,2025-02-03 23:53:52,3,0.04,0.04026737,54.44,BTC-14FEB25-101000-C,101520.63,buy,1.5,1.5,,,
273,346107221,2025-02-03 23:53:52,3,0.04,0.04026737,54.44,BTC-14FEB25-101000-C,101520.63,buy,1.0,1.0,,,
274,346107258,2025-02-03 23:54:06,3,0.04,0.04018661,54.48,BTC-14FEB25-101000-C,101515.51,buy,1.0,1.0,,,
275,346116998,2025-02-04 01:06:03,2,0.0375,0.03780466,53.81,BTC-14FEB25-101000-C,101092.78,buy,0.1,0.1,,,
276,346131076,2025-02-04 03:01:58,2,0.0355,0.03539881,52.1,BTC-14FEB25-101000-C,100993.43,buy,0.1,0.1,,,
277,346136868,2025-02-04 04:05:23,2,0.0345,0.03477848,52.36,BTC-14FEB25-101000-C,100758.23,buy,0.1,0.1,,,
278,346146410,2025-02-04 05:03:36,2,0.0315,0.03146805,54.11,BTC-14FEB25-101000-C,99845.53,sell,3.3,3.3,,,
279,346215063,2025-02-04 10:56:50,2,0.027,0.0268746,54.18,BTC-14FEB25-101000-C,98882.25,sell,0.1,0.1,,,
280,346217293,2025-02-04 11:08:33,0,0.0295,0.02894866,54.85,BTC-14FEB25-101000-C,99374.51,buy,0.3,0.3,,,
281,346259441,2025-02-04 15:10:47,0,0.031,0.03170988,53.19,BTC-14FEB25-101000-C,100053.53,sell,0.1,0.1,,,
282,346259442,2025-02-04 15:10:47,1,0.031,0.03170988,53.19,BTC-14FEB25-101000-C,100053.53,sell,0.4,0.4,,,
283,346259443,2025-02-04 15:10:47,1,0.031,0.03170988,53.19,BTC-14FEB25-101000-C,100053.53,sell,0.5,0.5,,,
284,346273720,2025-02-04 15:41:36,2,0.029,0.02861683,55.21,BTC-14FEB25-101000-C,99306.32,sell,5.0,5.0,,,
285,346280736,2025-02-04 16:13:24,0,0.0295,0.02915684,54.98,BTC-14FEB25-101000-C,99461.3,buy,2.0,2.0,,,
286,346280737,2025-02-04 16:13:24,1,0.0295,0.02915684,54.98,BTC-14FEB25-101000-C,99461.3,buy,0.6,0.6,,,
287,346280790,2025-02-04 16:13:24,0,0.03,0.02915684,55.75,BTC-14FEB25-101000-C,99461.3,buy,41.6,41.6,,,
288,346280791,2025-02-04 16:13:24,1,0.03,0.02915684,55.75,BTC-14FEB25-101000-C,99461.3,buy,2.5,2.5,,,
289,346286749,2025-02-04 16:45:45,2,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,6.5,6.5,,,
290,346286750,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,2.5,2.5,,,
291,346286751,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,2.0,2.0,,,
292,346286752,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,5.8,5.8,,,
293,346286753,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,20.2,20.2,,,
294,346286754,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,0.6,0.6,,,
295,346286755,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,7.0,7.0,,,
296,346286756,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,2.0,2.0,,,
297,346286757,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,1.0,1.0,,,
298,346286758,2025-02-04 16:45:45,3,0.0295,0.02895561,55.07,BTC-14FEB25-101000-C,99433.11,buy,0.6,0.6,,,
299,346304193,2025-02-04 19:08:47,0,0.0304,0.03038789,55.24,BTC-14FEB25-101000-C,99671.04,sell,100.0,100.0,BTC-CDIAG-25APR25_14FEB25-120000_101000,180526,
300,346304696,2025-02-04 19:10:27,2,0.0302,0.03111227,53.78,BTC-14FEB25-101000-C,99834.33,sell,100.0,100.0,BTC-CDIAG-25APR25_14FEB25-120000_101000,180527,
301,346314642,2025-02-04 19:36:26,0,0.036,0.03610244,55.72,BTC-14FEB25-101000-C,100818.19,sell,0.5,0.5,,,
302,346337274,2025-02-04 20:10:20,2,0.0275,0.02861956,53.62,BTC-14FEB25-101000-C,99234.74,sell,0.1,0.1,,,
303,346342197,2025-02-04 20:15:18,2,0.0255,0.02591085,53.95,BTC-14FEB25-101000-C,98707.39,buy,1.0,1.0,,,
304,346342505,2025-02-04 20:16:01,3,0.0255,0.02572469,54.06,BTC-14FEB25-101000-C,98703.5,buy,1.3,1.3,,,
305,346342506,2025-02-04 20:16:01,3,0.0255,0.02572469,54.06,BTC-14FEB25-101000-C,98703.5,buy,2.3,2.3,,,
306,346342767,2025-02-04 20:16:42,3,0.0255,0.02586976,54.17,BTC-14FEB25-101000-C,98686.17,sell,0.1,0.1,,,
307,346343024,2025-02-04 20:17:22,2,0.0245,0.02462738,54.2,BTC-14FEB25-101000-C,98432.37,sell,0.1,0.1,,,
308,346343242,2025-02-04 20:17:59,3,0.0245,0.02460623,54.02,BTC-14FEB25-101000-C,98460.86,buy,5.8,5.8,,,
309,346343358,2025-02-04 20:18:17,3,0.0245,0.0247225,53.95,BTC-14FEB25-101000-C,98471.42,sell,0.1,0.1,,,
310,346343803,2025-02-04 20:19:35,2,0.024,0.02445175,53.38,BTC-14FEB25-101000-C,98444.94,sell,0.1,0.1,,,
311,346344751,2025-02-04 20:20:56,3,0.024,0.02469365,52.84,BTC-14FEB25-101000-C,98546.04,sell,0.1,0.1,,,
312,346346798,2025-02-04 20:24:53,2,0.0225,0.02277554,52.63,BTC-14FEB25-101000-C,98194.33,sell,0.1,0.1,,,
313,346348172,2025-02-04 20:26:32,2,0.022,0.02236458,52.07,BTC-14FEB25-101000-C,98144.18,sell,0.1,0.1,,,
314,346348806,2025-02-04 20:27:48,3,0.022,0.02238607,52.19,BTC-14FEB25-101000-C,98132.85,sell,0.1,0.1,,,
315,346350639,2025-02-04 20:31:44,0,0.0235,0.02387303,52.4,BTC-14FEB25-101000-C,98507.96,sell,0.1,0.1,,,
316,346351791,2025-02-04 20:37:19,2,0.023,0.02325551,52.52,BTC-14FEB25-101000-C,98362.83,sell,0.1,0.1,,,
317,346354149,2025-02-04 20:44:22,0,0.025,0.02506291,52.51,BTC-14FEB25-101000-C,98893.07,sell,3.0,3.0,,,
318,346364306,2025-02-04 21:10:54,2,0.0215,0.02182247,52.07,BTC-14FEB25-101000-C,98027.65,sell,0.1,0.1,,,
319,346370947,2025-02-04 21:30:15,2,0.019,0.01923822,52.13,BTC-14FEB25-101000-C,97316.99,sell,0.1,0.1,,,
320,346371646,2025-02-04 21:31:10,2,0.0185,0.01864318,52.5,BTC-14FEB25-101000-C,97113.88,buy,0.1,0.1,,,
321,346372038,2025-02-04 21:32:07,3,0.0185,0.01874493,52.32,BTC-14FEB25-101000-C,97135.18,sell,0.1,0.1,,,
322,346380912,2025-02-04 21:47:21,2,0.018,0.01806201,52.73,BTC-14FEB25-101000-C,96882.69,buy,0.1,0.1,,,
323,346385869,2025-02-04 21:55:53,2,0.017,0.01716787,52.82,BTC-14FEB25-101000-C,96594.05,sell,0.1,0.1,,,
324,346387036,2025-02-04 21:57:19,3,0.017,0.01708643,53.06,BTC-14FEB25-101000-C,96563.11,sell,0.1,0.1,,,
325,346390195,2025-02-04 22:03:51,2,0.0165,0.01654142,53.16,BTC-14FEB25-101000-C,96364.04,buy,0.1,0.1,,,
326,346410173,2025-02-04 23:06:56,0,0.021,0.02124163,51.92,BTC-14FEB25-101000-C,97953.59,buy,0.1,0.1,,,
327,346410776,2025-02-04 23:09:37,1,0.021,0.02112072,52.13,BTC-14FEB25-101000-C,97923.82,buy,0.4,0.4,,,
328,346424246,2025-02-05 01:10:38,0,0.0242,0.02436626,51.48,BTC-14FEB25-101000-C,98905.6,sell,0.1,0.1,BTC-ICOND-14FEB25-88000_97000_101000_111000,,346424245
329,346435931,2025-02-05 02:24:34,2,0.018,0.01805977,51.43,BTC-14FEB25-101000-C,97264.93,buy,0.1,0.1,,,
330,346435965,2025-02-05 02:24:36,3,0.018,0.01803112,51.46,BTC-14FEB25-101000-C,97259.75,buy,0.1,0.1,,,
331,346436322,2025-02-05 02:25:06,3,0.018,0.01804157,51.33,BTC-14FEB25-101000-C,97279.25,buy,0.1,0.1,,,
332,346436947,2025-02-05 02:26:44,3,0.018,0.01816046,51.25,BTC-14FEB25-101000-C,97284.74,buy,0.1,0.1,,,
333,346439616,2025-02-05 02:45:23,0,0.02,0.02017956,51.39,BTC-14FEB25-101000-C,97870.36,sell,0.1,0.1,,,
334,346439617,2025-02-05 02:45:23,1,0.02,0.02017956,51.39,BTC-14FEB25-101000-C,97870.36,sell,3.4,3.4,,,
335,346440677,2025-02-05 02:53:00,1,0.02,0.02027725,51.5,BTC-14FEB25-101000-C,97838.97,sell,0.1,0.1,,,
336,346442988,2025-02-05 03:14:15,1,0.02,0.02050746,51.22,BTC-14FEB25-101000-C,97886.84,sell,3.4,3.4,,,
337,346442989,2025-02-05 03:14:15,1,0.02,0.02050746,51.22,BTC-14FEB25-101000-C,97886.84,sell,0.1,0.1,,,
338,346448410,2025-02-05 05:01:10,0,0.021,0.021266,51.37,BTC-14FEB25-101000-C,98179.87,buy,0.1,0.1,,,
339,346448460,2025-02-05 05:01:15,1,0.021,0.02130844,51.34,BTC-14FEB25-101000-C,98185.06,buy,0.2,0.2,,,
340,346448461,2025-02-05 05:01:15,1,0.021,0.02130844,51.2,BTC-14FEB25-101000-C,98206.23,buy,0.2,0.2,,,
341,346456048,2025-02-05 06:56:22,2,0.019,0.01900088,51.38,BTC-14FEB25-101000-C,97683.83,buy,0.1,0.1,,,
342,346459231,2025-02-05 07:38:24,2,0.0185,0.01841337,51.21,BTC-14FEB25-101000-C,97578.19,buy,0.1,0.1,,,
343,346460682,2025-02-05 07:51:40,0,0.0195,0.01975099,50.95,BTC-14FEB25-101000-C,97908.23,sell,0.1,0.1,,,
344,346463126,2025-02-05 08:09:04,1,0.0195,0.01986073,50.33,BTC-14FEB25-101000-C,98023.94,buy,4.7,4.7,,,
345,346464191,2025-02-05 08:28:30,2,0.019,0.01907211,50.53,BTC-14FEB25-101000-C,97838.23,buy,0.1,0.1,,,
346,346468671,2025-02-05 09:33:16,2,0.0185,0.01863733,51.14,BTC-14FEB25-101000-C,97609.01,sell,0.2,0.2,,,
347,346478440,2025-02-05 11:27:23,0,0.019,0.0195193,50.2,BTC-14FEB25-101000-C,97944.32,sell,1.0,1.0,,,
348,346499290,2025-02-05 14:52:03,0,0.021,0.02115673,49.64,BTC-14FEB25-101000-C,98669.62,sell,0.1,0.1,,,
349,346502825,2025-02-05 15:03:51,2,0.0195,0.01939155,50.58,BTC-14FEB25-101000-C,98131.32,sell,4.0,4.0,,,
350,346518425,2025-02-05 16:23:13,2,0.017,0.01679825,50.01,BTC-14FEB25-101000-C,97503.42,buy,0.1,0.1,,,
351,346519265,2025-02-05 16:28:50,3,0.017,0.01743512,48.75,BTC-14FEB25-101000-C,97716.34,buy,2.2,2.2,,,
352,346529931,2025-02-05 17:43:31,2,0.016,0.01607094,48.83,BTC-14FEB25-101000-C,97442.51,buy,0.1,0.1,,,
353,346529932,2025-02-05 17:43:31,3,0.016,0.01607094,48.83,BTC-14FEB25-101000-C,97442.51,buy,0.1,0.1,,,
354,346529964,2025-02-05 17:44:00,3,0.016,0.01607787,48.8,BTC-14FEB25-101000-C,97446.3,buy,0.1,0.1,,,
355,346531221,2025-02-05 17:52:16,3,0.016,0.01603683,48.67,BTC-14FEB25-101000-C,97467.97,buy,0.1,0.1,,,
356,346536781,2025-02-05 18:14:26,2,0.0145,0.01444062,49.27,BTC-14FEB25-101000-C,96894.97,sell,0.1,0.1,,,
357,346560924,2025-02-05 20:59:27,0,0.0155,0.01568707,50.2,BTC-14FEB25-101000-C,97132.65,buy,0.1,0.1,,,
358,346569766,2025-02-05 22:30:55,2,0.0142,0.01436759,49.63,BTC-14FEB25-101000-C,96820.64,buy,0.1,0.1,BTC-CDIAG-14FEB25_8FEB25-101000_99000,,346569764
359,346577893,2025-02-05 23:28:44,2,0.013,0.01321767,49.74,BTC-14FEB25-101000-C,96431.07,sell,0.5,0.5,,,
360,346577989,2025-02-05 23:29:05,3,0.013,0.01306488,49.97,BTC-14FEB25-101000-C,96385.98,buy,0.5,0.5,,,
361,346579204,2025-02-05 23:33:06,2,0.0125,0.0126277,50.12,BTC-14FEB25-101000-C,96185.37,sell,0.5,0.5,,,
362,346586049,2025-02-06 00:38:22,0,0.0145,0.01468786,50.12,BTC-14FEB25-101000-C,96910.7,buy,0.1,0.1,,,
363,346596105,2025-02-06 03:51:30,0,0.0155,0.01537369,49.79,BTC-14FEB25-101000-C,97367.1,buy,0.1,0.1,,,
364,346612798,2025-02-06 07:52:03,0,0.0175,0.01777225,49.26,BTC-14FEB25-101000-C,98071.44,buy,5.0,5.0,,,
365,346615992,2025-02-06 08:31:19,2,0.017,0.01703975,48.18,BTC-14FEB25-101000-C,98135.85,buy,0.1,0.1,,,
366,346616001,2025-02-06 08:31:45,3,0.017,0.01703561,48.21,BTC-14FEB25-101000-C,98133.77,sell,0.1,0.1,,,
367,346616002,2025-02-06 08:31:48,3,0.017,0.01703717,48.22,BTC-14FEB25-101000-C,98132.95,sell,0.1,0.1,,,
368,346616170,2025-02-06 08:34:44,3,0.017,0.01690652,48.62,BTC-14FEB25-101000-C,98075.68,sell,0.2,0.2,,,
369,346616171,2025-02-06 08:34:44,3,0.017,0.01690652,48.62,BTC-14FEB25-101000-C,98075.68,sell,0.1,0.1,,,
370,346616172,2025-02-06 08:34:44,3,0.017,0.01690652,48.62,BTC-14FEB25-101000-C,98075.68,sell,0.1,0.1,,,
371,346637143,2025-02-06 11:56:47,0,0.0205,0.0204076,48.74,BTC-14FEB25-101000-C,99050.51,buy,7.1,7.1,,,
372,346637144,2025-02-06 11:56:47,1,0.0205,0.0204076,48.74,BTC-14FEB25-101000-C,99050.51,buy,0.1,0.1,,,
373,346641591,2025-02-06 12:35:29,2,0.0185,0.0183403,48.89,BTC-14FEB25-101000-C,98499.37,buy,0.1,0.1,,,
374,346646245,2025-02-06 13:31:02,2,0.018,0.01805994,48.48,BTC-14FEB25-101000-C,98444.35,buy,0.1,0.1,,,
375,346654156,2025-02-06 14:32:03,2,0.017,0.01721968,48.66,BTC-14FEB25-101000-C,98171.1,buy,1.0,1.0,,,
376,346663710,2025-02-06 14:58:01,2,0.016,0.01638783,48.28,BTC-14FEB25-101000-C,97975.11,sell,0.2,0.2,,,
377,346663711,2025-02-06 14:58:01,3,0.016,0.01638783,48.28,BTC-14FEB25-101000-C,97975.11,sell,0.3,0.3,,,
378,346688584,2025-02-06 15:57:18,2,0.013,0.01328988,47.95,BTC-14FEB25-101000-C,97092.84,sell,0.2,0.2,,,
379,346692774,2025-02-06 16:19:15,0,0.0135,0.01383134,47.75,BTC-14FEB25-101000-C,97322.9,sell,1.6,1.6,,,
380,346692784,2025-02-06 16:19:15,1,0.0135,0.01383134,47.75,BTC-14FEB25-101000-C,97322.9,sell,1.2,1.2,,,
381,346698912,2025-02-06 16:30:48,2,0.013,0.0127561,48.71,BTC-14FEB25-101000-C,97017.62,buy,0.1,0.1,,,
382,346704571,2025-02-06 16:43:35,2,0.012,0.01194473,48.37,BTC-14FEB25-101000-C,96699.28,sell,1.0,1.0,,,
383,346705718,2025-02-06 16:46:13,3,0.012,0.01187109,48.7,BTC-14FEB25-101000-C,96642.04,buy,0.9,0.9,,,
384,346705719,2025-02-06 16:46:13,3,0.012,0.01187109,48.7,BTC-14FEB25-101000-C,96642.04,buy,0.1,0.1,,,
385,346706048,2025-02-06 16:47:45,3,0.012,0.01195907,48.52,BTC-14FEB25-101000-C,96674.48,buy,0.1,0.1,,,
386,346707152,2025-02-06 16:50:49,3,0.012,0.01189622,48.67,BTC-14FEB25-101000-C,96645.33,buy,1.4,1.4,,,
387,346707153,2025-02-06 16:50:49,3,0.012,0.01189622,48.67,BTC-14FEB25-101000-C,96645.33,buy,0.1,0.1,,,
388,346707457,2025-02-06 16:51:49,3,0.012,0.01197098,48.52,BTC-14FEB25-101000-C,96667.68,buy,0.1,0.1,,,
389,346712207,2025-02-06 17:08:51,0,0.0125,0.01241696,48.52,BTC-14FEB25-101000-C,96858.4,buy,0.1,0.1,,,
390,346712208,2025-02-06 17:08:54,1,0.0125,0.01239852,48.54,BTC-14FEB25-101000-C,96856.18,buy,1.1,1.1,,,
391,346712210,2025-02-06 17:08:59,1,0.0125,0.01233994,48.61,BTC-14FEB25-101000-C,96846.08,buy,0.9,0.9,,,
392,346712218,2025-02-06 17:09:02,1,0.0125,0.01232144,48.63,BTC-14FEB25-101000-C,96842.59,buy,0.9,0.9,,,
393,346714356,2025-02-06 17:28:13,1,0.0125,0.01236835,48.97,BTC-14FEB25-101000-C,96786.38,buy,0.1,0.1,,,
