trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_trade_id,combo_id,liquidation
944,283192514,2024-02-09 14:03:09,2,0.039,0.03939062,59.15,BTC-28JUN24-70000-C,47478.46,sell,1.1,1.1,,,,
945,283195601,2024-02-09 14:16:10,0,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,2.1,2.1,,,,
946,283195602,2024-02-09 14:16:10,1,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,2.1,2.1,,,,
947,283195603,2024-02-09 14:16:10,1,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,2.1,2.1,,,,
948,283195604,2024-02-09 14:16:10,1,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,2.1,2.1,,,,
949,283195605,2024-02-09 14:16:10,1,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,2.1,2.1,,,,
950,283195606,2024-02-09 14:16:10,1,0.04,0.03933672,59.63,BTC-28JUN24-70000-C,47504.18,buy,1.2,1.2,,,,
951,283196113,2024-02-09 14:17:19,1,0.04,0.03910922,59.84,BTC-28JUN24-70000-C,47391.45,buy,9.6,9.6,,,,
952,283196114,2024-02-09 14:17:19,0,0.0405,0.03910922,60.11,BTC-28JUN24-70000-C,47391.45,buy,6.0,6.0,,,,
953,283196118,2024-02-09 14:17:19,1,0.0405,0.03910922,60.11,BTC-28JUN24-70000-C,47391.45,sell,2.0,2.0,,,,
954,283202146,2024-02-09 14:23:23,1,0.0405,0.041164,61.02,BTC-28JUN24-70000-C,46940.49,sell,22.4,22.4,,,,
955,283218860,2024-02-09 15:32:06,0,0.0432,0.04057431,61.99,BTC-28JUN24-70000-C,47188.43,buy,500.0,500.0,125295,,,
956,283222961,2024-02-09 15:47:12,2,0.042,0.04093284,61.21,BTC-28JUN24-70000-C,47251.68,buy,12.0,12.0,,,,
957,283222962,2024-02-09 15:47:12,3,0.042,0.04093284,61.21,BTC-28JUN24-70000-C,47251.68,buy,2.5,2.5,,,,
958,283222963,2024-02-09 15:47:12,3,0.042,0.04093284,61.21,BTC-28JUN24-70000-C,47251.68,buy,6.0,6.0,,,,
959,283222964,2024-02-09 15:47:12,3,0.042,0.04093284,61.21,BTC-28JUN24-70000-C,47251.68,buy,6.0,6.0,,,,
960,283236572,2024-02-09 17:25:41,0,0.0455,0.04231703,62.41,BTC-28JUN24-70000-C,47573.17,buy,500.0,500.0,125305,,,
961,283242850,2024-02-09 18:01:21,2,0.042,0.04348225,60.05,BTC-28JUN24-70000-C,47809.08,sell,0.1,0.1,,,,
962,283255721,2024-02-09 18:55:18,0,0.044,0.04419642,61.23,BTC-28JUN24-70000-C,47742.99,sell,5.0,5.0,,,,
963,283256751,2024-02-09 18:57:02,2,0.0435,0.04335357,61.34,BTC-28JUN24-70000-C,47554.77,buy,1.9,1.9,,,,
964,283264697,2024-02-09 19:43:43,2,0.042,0.04228512,60.58,BTC-28JUN24-70000-C,47575.95,sell,0.1,0.1,,,,
965,283264871,2024-02-09 19:45:44,3,0.042,0.0420106,60.72,BTC-28JUN24-70000-C,47519.7,buy,0.1,0.1,,,,
966,283265304,2024-02-09 19:48:35,3,0.042,0.04203845,60.7,BTC-28JUN24-70000-C,47530.77,sell,4.9,4.9,,,,
967,283265636,2024-02-09 19:52:37,2,0.0415,0.04179887,60.57,BTC-28JUN24-70000-C,47473.73,sell,0.2,0.2,,,,
968,283265763,2024-02-09 19:55:19,3,0.0415,0.04183942,60.52,BTC-28JUN24-70000-C,47487.3,sell,0.1,0.1,,,,
969,283265824,2024-02-09 19:55:55,3,0.0415,0.0417423,60.58,BTC-28JUN24-70000-C,47467.03,sell,0.1,0.1,,,,
970,283274330,2024-02-09 21:13:46,0,0.042,0.04182604,60.97,BTC-28JUN24-70000-C,47438.39,buy,5.0,5.0,,,,
971,283274366,2024-02-09 21:13:58,1,0.042,0.04186271,60.95,BTC-28JUN24-70000-C,47438.44,buy,5.0,5.0,,,,
972,283274532,2024-02-09 21:14:47,2,0.0415,0.04172542,60.73,BTC-28JUN24-70000-C,47413.12,sell,1.0,1.0,,,,
973,283274696,2024-02-09 21:17:03,0,0.042,0.04183757,60.91,BTC-28JUN24-70000-C,47456.34,buy,5.0,5.0,,,,
974,283275004,2024-02-09 21:22:51,2,0.0415,0.04189119,60.53,BTC-28JUN24-70000-C,47511.35,sell,12.0,12.0,,,,
975,283275005,2024-02-09 21:22:51,3,0.0415,0.04189119,60.53,BTC-28JUN24-70000-C,47511.35,sell,1.1,1.1,,,,
976,283275006,2024-02-09 21:22:51,3,0.0415,0.04189119,60.53,BTC-28JUN24-70000-C,47511.35,buy,1.9,1.9,,,,
977,283275008,2024-02-09 21:22:52,3,0.0415,0.04188828,60.53,BTC-28JUN24-70000-C,47511.35,buy,0.1,0.1,,,,
978,283275018,2024-02-09 21:22:56,3,0.0415,0.04188138,60.53,BTC-28JUN24-70000-C,47510.21,buy,0.1,0.1,,,,
979,283275077,2024-02-09 21:23:07,3,0.0415,0.04176834,60.59,BTC-28JUN24-70000-C,47486.62,buy,5.0,5.0,,,,
980,283275078,2024-02-09 21:23:07,3,0.0415,0.04176834,60.59,BTC-28JUN24-70000-C,47486.62,buy,1.9,1.9,,,,
981,283275079,2024-02-09 21:23:07,3,0.0415,0.04176834,60.59,BTC-28JUN24-70000-C,47486.62,buy,0.4,0.4,,,,
982,283275230,2024-02-09 21:25:14,2,0.041,0.04152045,60.36,BTC-28JUN24-70000-C,47480.55,buy,37.5,37.5,,,,
983,283308222,2024-02-10 08:36:01,2,0.0395,0.03916285,60.34,BTC-28JUN24-70000-C,47218.1,buy,0.1,0.1,,,,
984,283341533,2024-02-10 20:46:34,0,0.041,0.04137863,59.55,BTC-28JUN24-70000-C,48002.98,buy,5.0,5.0,,,,
985,283343449,2024-02-10 20:50:33,0,0.042,0.04128201,60.08,BTC-28JUN24-70000-C,48006.64,buy,0.7,0.7,,,,
986,283343450,2024-02-10 20:50:33,1,0.042,0.04128201,60.08,BTC-28JUN24-70000-C,48006.64,buy,1.0,1.0,,,,
987,283355561,2024-02-10 23:12:02,0,0.0425,0.04290573,60.61,BTC-28JUN24-70000-C,47879.58,buy,0.1,0.1,,,,
988,283361743,2024-02-11 01:44:14,0,0.043,0.04213987,61.28,BTC-28JUN24-70000-C,47708.8,buy,1.5,1.5,,,,
989,283417368,2024-02-11 12:47:44,0,0.0465,0.04578493,61.61,BTC-28JUN24-70000-C,48332.64,buy,0.1,0.1,,,,
990,283417369,2024-02-11 12:47:44,1,0.0465,0.04578493,61.61,BTC-28JUN24-70000-C,48332.64,buy,3.4,3.4,,,,
991,283454728,2024-02-11 22:46:23,2,0.046,0.04524082,61.68,BTC-28JUN24-70000-C,48190.5,sell,0.1,0.1,,,,
992,283454732,2024-02-11 22:47:31,3,0.046,0.04532793,61.68,BTC-28JUN24-70000-C,48188.52,sell,0.1,0.1,,,,
993,283454733,2024-02-11 22:47:31,3,0.046,0.04532793,61.68,BTC-28JUN24-70000-C,48188.52,sell,0.1,0.1,,,,
994,283454734,2024-02-11 22:47:31,3,0.046,0.04532793,61.68,BTC-28JUN24-70000-C,48188.52,sell,0.1,0.1,,,,
995,283454735,2024-02-11 22:47:31,3,0.046,0.04532793,61.68,BTC-28JUN24-70000-C,48188.52,sell,0.1,0.1,,,,
996,283454736,2024-02-11 22:47:31,3,0.046,0.04532793,61.68,BTC-28JUN24-70000-C,48188.52,sell,0.1,0.1,,,,
997,283454744,2024-02-11 22:48:56,3,0.046,0.04537951,61.69,BTC-28JUN24-70000-C,48187.46,sell,0.3,0.3,,,,
998,283482581,2024-02-12 04:37:30,2,0.0445,0.04469534,61.13,BTC-28JUN24-70000-C,48111.09,sell,1.3,1.3,,,,
999,283516795,2024-02-12 13:17:13,0,0.0465,0.04538753,62.57,BTC-28JUN24-70000-C,47948.69,buy,4.6,4.6,,,,
1000,283516796,2024-02-12 13:17:13,1,0.0465,0.04538753,62.57,BTC-28JUN24-70000-C,47948.69,buy,6.0,6.0,,,,
1001,283516797,2024-02-12 13:17:13,1,0.0465,0.04538753,62.57,BTC-28JUN24-70000-C,47948.69,sell,6.2,6.2,,,,
1002,283516798,2024-02-12 13:17:13,1,0.0465,0.04538753,62.57,BTC-28JUN24-70000-C,47948.69,sell,2.4,2.4,,,,
1003,283516799,2024-02-12 13:17:18,1,0.0465,0.04548483,62.57,BTC-28JUN24-70000-C,47948.69,buy,6.0,6.0,,,,
1004,283516804,2024-02-12 13:17:23,1,0.0465,0.04556242,62.57,BTC-28JUN24-70000-C,47948.29,buy,6.0,6.0,,,,
1005,283524205,2024-02-12 14:37:51,0,0.054,0.05337273,65.38,BTC-28JUN24-70000-C,48333.93,buy,0.1,0.1,,,,
1006,283536499,2024-02-12 15:10:19,0,0.058,0.0578941,65.62,BTC-28JUN24-70000-C,49067.1,sell,1.0,1.0,,,,M
1007,283539808,2024-02-12 15:14:21,2,0.0575,0.05810058,65.33,BTC-28JUN24-70000-C,49094.64,buy,1.0,1.0,,,,
1008,283542417,2024-02-12 15:19:27,2,0.0572,0.05746938,65.73,BTC-28JUN24-70000-C,48843.55,sell,35.0,35.0,125476,,BTC-CS-28JUN24-60000_70000,
1009,283581883,2024-02-12 16:26:03,0,0.0595,0.06029118,64.73,BTC-28JUN24-70000-C,49764.9,sell,0.8,0.8,,,,
1010,283581884,2024-02-12 16:26:03,1,0.0595,0.06029118,64.73,BTC-28JUN24-70000-C,49764.9,sell,0.2,0.2,,,,
1011,283622038,2024-02-12 19:03:09,1,0.0595,0.05940886,64.83,BTC-28JUN24-70000-C,49725.35,sell,0.8,0.8,,,,
1012,283637128,2024-02-12 20:54:48,0,0.06,0.05996677,63.93,BTC-28JUN24-70000-C,50243.18,buy,0.1,0.1,,,,
1013,283648805,2024-02-12 22:30:09,2,0.059,0.05921645,63.82,BTC-28JUN24-70000-C,50064.48,sell,0.1,0.1,,,,
1014,283648806,2024-02-12 22:30:09,3,0.059,0.05921645,63.82,BTC-28JUN24-70000-C,50064.48,sell,0.9,0.9,,,,
1015,283650351,2024-02-12 22:51:30,0,0.0595,0.05936302,64.16,BTC-28JUN24-70000-C,50012.17,sell,1.0,1.0,,,,
1016,283659707,2024-02-13 01:04:46,2,0.059,0.05949128,63.46,BTC-28JUN24-70000-C,50232.8,sell,0.1,0.1,,,,
1017,283663131,2024-02-13 01:38:07,3,0.059,0.05953393,63.49,BTC-28JUN24-70000-C,50215.26,sell,0.1,0.1,,,,
1018,283663185,2024-02-13 01:38:21,3,0.059,0.05943808,63.53,BTC-28JUN24-70000-C,50193.31,sell,0.1,0.1,,,,
1019,283664945,2024-02-13 01:55:25,2,0.0585,0.05797785,63.69,BTC-28JUN24-70000-C,50038.45,buy,4.0,4.0,,,,
1020,283664946,2024-02-13 01:55:25,3,0.0585,0.05797785,63.69,BTC-28JUN24-70000-C,50038.45,buy,0.9,0.9,,,,
1021,283666515,2024-02-13 02:14:37,2,0.058,0.05794898,63.52,BTC-28JUN24-70000-C,50017.85,sell,1.0,1.0,,,,
1022,283667428,2024-02-13 02:30:08,3,0.058,0.05804819,63.37,BTC-28JUN24-70000-C,50094.68,sell,3.0,3.0,,,,
1023,283669425,2024-02-13 02:57:10,2,0.0575,0.05735824,63.38,BTC-28JUN24-70000-C,49976.01,sell,1.0,1.0,,,,
1024,283680276,2024-02-13 07:24:20,0,0.0595,0.05921156,64.02,BTC-28JUN24-70000-C,50110.09,sell,0.2,0.2,,,,
1025,283685474,2024-02-13 08:10:43,2,0.059,0.05998658,63.91,BTC-28JUN24-70000-C,50028.28,sell,10.0,10.0,,,,
1026,283702561,2024-02-13 11:15:35,2,0.0585,0.0583556,64.58,BTC-28JUN24-70000-C,49714.08,sell,2.1,2.1,,,,
1027,283702562,2024-02-13 11:15:35,3,0.0585,0.0583556,64.58,BTC-28JUN24-70000-C,49714.08,sell,0.1,0.1,,,,
1028,283702613,2024-02-13 11:15:37,3,0.0585,0.05825285,64.61,BTC-28JUN24-70000-C,49703.66,sell,2.0,2.0,,,,
1029,283702768,2024-02-13 11:15:54,3,0.0585,0.05822107,64.65,BTC-28JUN24-70000-C,49679.8,sell,2.0,2.0,,,,
1030,283702769,2024-02-13 11:15:54,3,0.0585,0.05818157,64.65,BTC-28JUN24-70000-C,49679.8,sell,0.4,0.4,,,,
1031,283705611,2024-02-13 11:50:36,0,0.059,0.05942854,64.22,BTC-28JUN24-70000-C,49985.97,sell,1.0,1.0,,,,
1032,283706470,2024-02-13 12:00:35,1,0.059,0.05944281,64.22,BTC-28JUN24-70000-C,49997.67,sell,2.0,2.0,,,,
1033,283706786,2024-02-13 12:04:07,1,0.059,0.05922888,64.37,BTC-28JUN24-70000-C,49942.5,sell,5.0,5.0,,,,
1034,283706789,2024-02-13 12:04:08,1,0.059,0.05925168,64.36,BTC-28JUN24-70000-C,49948.17,sell,0.4,0.4,,,,
1035,283708303,2024-02-13 12:30:16,2,0.0585,0.05865071,64.28,BTC-28JUN24-70000-C,49880.34,buy,1.7,1.7,,,,
1036,283747795,2024-02-13 15:06:31,2,0.0515,0.05166517,63.67,BTC-28JUN24-70000-C,48681.34,buy,1.8,1.8,,,,
1037,283747796,2024-02-13 15:06:31,3,0.0515,0.05166517,63.67,BTC-28JUN24-70000-C,48681.34,buy,0.4,0.4,,,,
1038,283747877,2024-02-13 15:06:48,3,0.0515,0.05184115,63.55,BTC-28JUN24-70000-C,48737.41,buy,1.8,1.8,,,,
1039,283747878,2024-02-13 15:06:49,3,0.0515,0.05186644,63.51,BTC-28JUN24-70000-C,48753.73,buy,1.9,1.9,,,,
1040,283747997,2024-02-13 15:06:52,3,0.0515,0.05180802,63.56,BTC-28JUN24-70000-C,48731.7,buy,1.3,1.3,,,,
1041,283759622,2024-02-13 16:25:57,3,0.0515,0.05101143,63.71,BTC-28JUN24-70000-C,48704.47,buy,9.5,9.5,,,,
1042,283759623,2024-02-13 16:25:57,3,0.0515,0.05101143,63.71,BTC-28JUN24-70000-C,48704.47,buy,0.9,0.9,,,,
1043,283759624,2024-02-13 16:25:57,3,0.0515,0.05101143,63.71,BTC-28JUN24-70000-C,48704.47,buy,20.0,20.0,,,,
1044,283759625,2024-02-13 16:25:57,3,0.0515,0.05101143,63.71,BTC-28JUN24-70000-C,48704.47,buy,10.0,10.0,,,,
1045,283759639,2024-02-13 16:25:57,3,0.0515,0.0510158,63.7,BTC-28JUN24-70000-C,48706.44,sell,0.9,0.9,,,,
1046,283759813,2024-02-13 16:27:23,0,0.052,0.05147278,63.8,BTC-28JUN24-70000-C,48775.61,sell,1.3,1.3,,,,
1047,283759814,2024-02-13 16:27:23,1,0.052,0.05147278,63.8,BTC-28JUN24-70000-C,48775.61,sell,0.3,0.3,,,,
1048,283759816,2024-02-13 16:27:27,1,0.052,0.05149698,63.79,BTC-28JUN24-70000-C,48779.27,sell,1.3,1.3,,,,
1049,283759817,2024-02-13 16:27:27,1,0.052,0.05149698,63.79,BTC-28JUN24-70000-C,48779.27,sell,0.3,0.3,,,,
1050,283759819,2024-02-13 16:27:31,1,0.052,0.0514863,63.8,BTC-28JUN24-70000-C,48772.8,sell,1.4,1.4,,,,
1051,283759831,2024-02-13 16:27:38,1,0.052,0.05149056,63.8,BTC-28JUN24-70000-C,48773.3,sell,1.7,1.7,,,,
1052,283759832,2024-02-13 16:27:38,1,0.052,0.05149056,63.8,BTC-28JUN24-70000-C,48773.3,sell,0.4,0.4,,,,
1053,283759834,2024-02-13 16:27:40,1,0.052,0.05148056,63.81,BTC-28JUN24-70000-C,48768.57,sell,2.0,2.0,,,,
1054,283760231,2024-02-13 16:31:41,1,0.052,0.05186277,63.65,BTC-28JUN24-70000-C,48836.23,sell,1.8,1.8,,,,
1055,283760268,2024-02-13 16:32:23,1,0.052,0.05194739,63.63,BTC-28JUN24-70000-C,48848.79,sell,2.0,2.0,,,,
1056,283760362,2024-02-13 16:33:53,1,0.052,0.05185139,63.72,BTC-28JUN24-70000-C,48807.66,sell,2.0,2.0,,,,
1057,283760392,2024-02-13 16:34:05,1,0.052,0.05180454,63.78,BTC-28JUN24-70000-C,48781.79,sell,2.0,2.0,,,,
1058,283773925,2024-02-13 17:56:23,2,0.051,0.05113624,63.29,BTC-28JUN24-70000-C,48838.5,buy,0.2,0.2,,,,
1059,283846643,2024-02-14 09:01:11,0,0.0595,0.06046998,62.86,BTC-28JUN24-70000-C,50804.33,sell,1.0,1.0,,,,
1060,283886782,2024-02-14 10:28:42,0,0.064,0.06510019,63.68,BTC-28JUN24-70000-C,51361.76,sell,3.6,3.6,,,,
1061,283886783,2024-02-14 10:28:42,1,0.064,0.06510019,63.68,BTC-28JUN24-70000-C,51361.76,sell,1.4,1.4,,,,
1062,283890530,2024-02-14 10:45:56,0,0.065,0.06527947,64.02,BTC-28JUN24-70000-C,51418.0,buy,0.1,0.1,,,,
1063,283898354,2024-02-14 11:21:56,2,0.0635,0.06497381,63.52,BTC-28JUN24-70000-C,51320.39,sell,5.0,5.0,,,,
1064,283898863,2024-02-14 11:25:52,0,0.0645,0.06466658,64.03,BTC-28JUN24-70000-C,51304.06,buy,8.4,8.4,,,,
1065,283924190,2024-02-14 12:32:19,0,0.0685,0.06908136,64.67,BTC-28JUN24-70000-C,51754.62,sell,0.1,0.1,,,,
1066,283925209,2024-02-14 12:38:08,0,0.069,0.06925372,64.86,BTC-28JUN24-70000-C,51775.47,sell,0.1,0.1,,,,
1067,283930460,2024-02-14 13:01:29,0,0.0695,0.06909316,65.56,BTC-28JUN24-70000-C,51567.99,buy,1.0,1.0,,,,
1068,283939130,2024-02-14 13:55:02,1,0.0695,0.07005587,65.26,BTC-28JUN24-70000-C,51716.81,buy,5.0,5.0,,,,
1069,283942163,2024-02-14 14:05:35,0,0.071,0.07141932,66.0,BTC-28JUN24-70000-C,51649.72,sell,2.5,2.5,,,,
1070,283942164,2024-02-14 14:05:35,1,0.071,0.07141932,66.0,BTC-28JUN24-70000-C,51649.72,sell,2.5,2.5,,,,
1071,283973685,2024-02-14 15:51:06,2,0.0705,0.07059457,65.61,BTC-28JUN24-70000-C,51742.33,sell,0.2,0.2,,,,
1072,283976402,2024-02-14 15:59:46,2,0.069,0.06983539,65.18,BTC-28JUN24-70000-C,51633.66,sell,0.3,0.3,,,,
1073,283978028,2024-02-14 16:06:39,0,0.07,0.0703012,65.38,BTC-28JUN24-70000-C,51755.45,buy,0.2,0.2,,,,
1074,283988915,2024-02-14 16:41:14,1,0.07,0.07037573,65.39,BTC-28JUN24-70000-C,51734.9,sell,0.1,0.1,,,,
1075,283989054,2024-02-14 16:41:56,1,0.07,0.07028105,65.44,BTC-28JUN24-70000-C,51716.2,sell,0.1,0.1,,,,
1076,283991282,2024-02-14 16:56:04,1,0.07,0.07000525,65.67,BTC-28JUN24-70000-C,51621.68,sell,0.1,0.1,,,,
1077,283991495,2024-02-14 16:56:34,1,0.07,0.06988531,65.72,BTC-28JUN24-70000-C,51597.81,sell,0.1,0.1,,,,
1078,283992137,2024-02-14 17:00:31,1,0.07,0.0699539,65.74,BTC-28JUN24-70000-C,51592.83,sell,0.1,0.1,,,,
1079,283993178,2024-02-14 17:05:31,1,0.07,0.07011145,65.69,BTC-28JUN24-70000-C,51612.74,sell,1.4,1.4,,,,
1080,284031864,2024-02-14 22:42:18,2,0.0685,0.06973648,64.74,BTC-28JUN24-70000-C,51800.88,sell,5.0,5.0,,,,
1081,284059552,2024-02-15 01:34:44,0,0.069,0.06927495,65.0,BTC-28JUN24-70000-C,51809.95,sell,0.2,0.2,,,,
1082,284068776,2024-02-15 02:55:42,0,0.071,0.07127532,65.12,BTC-28JUN24-70000-C,52126.28,sell,0.2,0.2,,,,
1083,284083855,2024-02-15 06:01:57,1,0.071,0.07204975,65.36,BTC-28JUN24-70000-C,52021.64,sell,50.0,50.0,126031,,,
1084,284088625,2024-02-15 06:56:45,1,0.071,0.07125616,65.41,BTC-28JUN24-70000-C,52000.34,sell,5.0,5.0,,,,
1085,284088679,2024-02-15 06:56:52,1,0.071,0.07125392,65.41,BTC-28JUN24-70000-C,52000.65,sell,4.8,4.8,,,,
1086,284089846,2024-02-15 07:16:12,2,0.07,0.0710333,64.67,BTC-28JUN24-70000-C,52124.44,sell,2.0,2.0,,,,
1087,284107561,2024-02-15 08:58:55,2,0.069,0.0701988,64.47,BTC-28JUN24-70000-C,52001.97,sell,0.1,0.1,,,,
1088,284112362,2024-02-15 09:20:46,0,0.0715,0.07113347,65.04,BTC-28JUN24-70000-C,52219.15,buy,5.0,5.0,,,,
1089,284119160,2024-02-15 10:05:03,0,0.072,0.07140466,65.3,BTC-28JUN24-70000-C,52233.54,buy,1.0,1.0,,,,
1090,284130012,2024-02-15 11:21:41,0,0.0722,0.07213089,65.21,BTC-28JUN24-70000-C,52314.28,buy,14.0,14.0,126105,,BTC-CS-28JUN24-50000_70000,
1091,284214845,2024-02-15 16:40:28,2,0.0715,0.07256779,65.08,BTC-28JUN24-70000-C,52350.41,sell,5.0,5.0,,,,
1092,284252057,2024-02-15 20:22:05,2,0.069,0.06923173,65.13,BTC-28JUN24-70000-C,51784.5,sell,0.2,0.2,,,,
1093,284260485,2024-02-15 21:37:59,0,0.0695,0.06936534,65.58,BTC-28JUN24-70000-C,51672.08,sell,0.3,0.3,,,,
1094,284269248,2024-02-15 22:34:25,2,0.0685,0.06858442,64.8,BTC-28JUN24-70000-C,51803.29,buy,1.1,1.1,,,,
1095,284275371,2024-02-16 00:15:38,0,0.0695,0.06930069,64.77,BTC-28JUN24-70000-C,52025.06,buy,0.3,0.3,,,,
1096,284287454,2024-02-16 02:52:42,0,0.0705,0.07126975,64.81,BTC-28JUN24-70000-C,52186.78,buy,0.1,0.1,,,,
1097,284287465,2024-02-16 02:53:16,1,0.0705,0.07126026,64.81,BTC-28JUN24-70000-C,52184.84,buy,0.9,0.9,,,,
1098,284294630,2024-02-16 04:08:24,0,0.071,0.07168922,64.68,BTC-28JUN24-70000-C,52331.44,sell,0.1,0.1,,,,
1099,284294636,2024-02-16 04:08:36,1,0.071,0.07167861,64.69,BTC-28JUN24-70000-C,52331.02,sell,0.1,0.1,,,,
1100,284337297,2024-02-16 09:19:39,2,0.07,0.06890978,65.36,BTC-28JUN24-70000-C,51844.36,buy,0.1,0.1,,,,
1101,284352440,2024-02-16 11:59:32,0,0.0713,0.07092674,65.04,BTC-28JUN24-70000-C,52257.98,buy,16.0,16.0,126344,,BTC-CS-28JUN24-70000_90000,
1102,284352541,2024-02-16 12:00:28,0,0.0717,0.0709601,65.23,BTC-28JUN24-70000-C,52249.99,buy,16.0,16.0,126345,,BTC-CS-28JUN24-70000_90000,
1103,284353832,2024-02-16 12:17:42,2,0.071,0.07190366,64.86,BTC-28JUN24-70000-C,52270.61,sell,5.0,5.0,,,,
1104,284368197,2024-02-16 14:02:07,0,0.0732,0.07272029,65.42,BTC-28JUN24-70000-C,52451.77,buy,16.0,16.0,126361,,BTC-CS-28JUN24-70000_90000,
1105,284370356,2024-02-16 14:15:30,2,0.0721,0.07148041,65.4,BTC-28JUN24-70000-C,52240.29,buy,20.0,20.0,126364,,BTC-CS-28JUN24-50000_70000,
1106,284385216,2024-02-16 15:12:55,2,0.0713,0.06904268,66.32,BTC-28JUN24-70000-C,51711.93,sell,13.3,13.3,126369,,BTC-CS-28JUN24-70000_90000,
1107,284387531,2024-02-16 15:17:36,2,0.069,0.0697491,64.93,BTC-28JUN24-70000-C,51847.22,sell,0.7,0.7,,,,
1108,284387532,2024-02-16 15:17:36,3,0.069,0.0697491,64.93,BTC-28JUN24-70000-C,51847.22,sell,4.3,4.3,,,,
1109,284398752,2024-02-16 16:07:28,0,0.07,0.07053352,64.96,BTC-28JUN24-70000-C,52037.31,buy,0.1,0.1,,,,
1110,284568585,2024-02-18 01:43:57,2,0.068,0.06869919,65.42,BTC-28JUN24-70000-C,51629.81,buy,0.2,0.2,,,,
1111,284570507,2024-02-18 02:09:29,2,0.067,0.06785881,65.38,BTC-28JUN24-70000-C,51446.16,buy,0.2,0.2,,,,
1112,284570822,2024-02-18 02:17:26,0,0.068,0.06833454,65.71,BTC-28JUN24-70000-C,51501.65,sell,0.1,0.1,,,,
1113,284584153,2024-02-18 07:14:19,2,0.0655,0.0665205,64.34,BTC-28JUN24-70000-C,51578.54,buy,0.4,0.4,,,,
1114,284584282,2024-02-18 07:16:48,0,0.066,0.06668372,64.5,BTC-28JUN24-70000-C,51610.31,buy,0.4,0.4,,,,
1115,284584474,2024-02-18 07:19:44,0,0.0665,0.06687857,64.69,BTC-28JUN24-70000-C,51624.42,buy,0.4,0.4,,,,
1116,284585028,2024-02-18 07:24:53,1,0.0665,0.06757636,64.36,BTC-28JUN24-70000-C,51740.87,sell,0.1,0.1,,,,
1117,284585029,2024-02-18 07:24:53,1,0.0665,0.06757636,64.36,BTC-28JUN24-70000-C,51740.87,sell,0.3,0.3,,,,
1118,284585311,2024-02-18 07:27:54,2,0.065,0.0671362,63.75,BTC-28JUN24-70000-C,51703.8,sell,0.4,0.4,,,,
1119,284601491,2024-02-18 10:43:34,0,0.0675,0.06865997,64.6,BTC-28JUN24-70000-C,51819.67,buy,0.1,0.1,,,,
1120,284601493,2024-02-18 10:43:43,1,0.0675,0.06862464,64.6,BTC-28JUN24-70000-C,51819.6,buy,0.1,0.1,,,,
1121,284601655,2024-02-18 10:49:44,2,0.0665,0.06824439,64.08,BTC-28JUN24-70000-C,51850.6,sell,0.1,0.1,,,,
1122,284601750,2024-02-18 10:52:47,0,0.0675,0.06813666,64.53,BTC-28JUN24-70000-C,51858.03,buy,0.1,0.1,,,,
1123,284601805,2024-02-18 10:56:21,2,0.0665,0.06799002,64.1,BTC-28JUN24-70000-C,51844.99,sell,0.1,0.1,,,,
1124,284652064,2024-02-19 01:00:39,0,0.072,0.07255639,65.8,BTC-28JUN24-70000-C,52182.86,sell,0.3,0.3,,,,
1125,284654075,2024-02-19 01:34:29,2,0.071,0.07132842,65.71,BTC-28JUN24-70000-C,52042.83,buy,0.3,0.3,,,,
1126,284660884,2024-02-19 03:54:55,3,0.071,0.07105426,65.64,BTC-28JUN24-70000-C,52047.49,buy,0.3,0.3,,,,
1127,284661582,2024-02-19 04:21:05,3,0.071,0.07109269,65.53,BTC-28JUN24-70000-C,52094.63,buy,0.3,0.3,,,,
1128,284663943,2024-02-19 05:08:02,2,0.0705,0.07085544,65.41,BTC-28JUN24-70000-C,52038.78,buy,0.3,0.3,,,,
1129,284668906,2024-02-19 06:11:49,0,0.072,0.07204075,65.51,BTC-28JUN24-70000-C,52298.95,buy,0.3,0.3,,,,
1130,284682593,2024-02-19 08:21:19,2,0.0715,0.07189452,65.28,BTC-28JUN24-70000-C,52305.15,sell,0.7,0.7,,,,
1131,284689627,2024-02-19 09:25:09,2,0.071,0.07197283,65.09,BTC-28JUN24-70000-C,52279.45,buy,1.0,1.0,,,,
1132,284697225,2024-02-19 10:38:24,0,0.0715,0.07241311,64.96,BTC-28JUN24-70000-C,52380.74,sell,2.0,2.0,,,,
1133,284700497,2024-02-19 11:06:36,0,0.0725,0.07275151,65.45,BTC-28JUN24-70000-C,52374.46,buy,0.3,0.3,,,,
1134,284761420,2024-02-19 21:48:00,1,0.0725,0.07238762,66.94,BTC-28JUN24-70000-C,51805.64,buy,6.0,6.0,,,,
1135,284761544,2024-02-19 21:49:39,2,0.072,0.07241266,66.69,BTC-28JUN24-70000-C,51821.45,sell,0.1,0.1,,,,
1136,284761643,2024-02-19 21:50:27,2,0.0715,0.07231991,66.51,BTC-28JUN24-70000-C,51794.26,buy,3.2,3.2,,,,
