trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_id,liquidation
515,296320421,2024-04-10 22:26:24,1,0.367,0.36727618,79.1,BTC-27DEC24-60000-C,70970.12,buy,1.0,1.0,,,,
516,296384403,2024-04-11 09:57:12,1,0.367,0.36644531,79.69,BTC-27DEC24-60000-C,70768.9,sell,1.0,1.0,,,,
517,296451666,2024-04-11 18:02:50,2,0.3575,0.35741408,77.49,BTC-27DEC24-60000-C,70340.68,sell,1.0,1.0,,,,
518,296455213,2024-04-11 18:40:17,2,0.356,0.35549338,77.43,BTC-27DEC24-60000-C,70089.13,sell,1.0,1.0,,,,
519,296583952,2024-04-12 16:49:52,2,0.342,0.34278666,77.11,BTC-27DEC24-60000-C,68678.12,buy,1.0,1.0,,,,
520,296708280,2024-04-13 02:00:16,2,0.323,0.32540858,76.15,BTC-27DEC24-60000-C,65977.81,buy,4.0,4.0,,,,
521,296826292,2024-04-13 20:08:12,2,0.3,0.30225877,78.61,BTC-27DEC24-60000-C,62109.69,sell,0.1,0.1,,,,T
522,296840955,2024-04-13 20:10:47,0,0.305,0.29836105,81.99,BTC-27DEC24-60000-C,62307.54,sell,1.0,1.0,,,,
523,296890923,2024-04-13 20:49:25,2,0.294,0.29544568,78.13,BTC-27DEC24-60000-C,61978.21,buy,1.0,1.0,,,,
524,296922620,2024-04-13 21:38:32,0,0.3,0.30109651,78.94,BTC-27DEC24-60000-C,62143.18,sell,0.1,0.1,,,,
525,296923735,2024-04-13 21:41:43,1,0.3,0.30266236,78.54,BTC-27DEC24-60000-C,62283.03,sell,0.1,0.1,,,,
526,296930183,2024-04-13 21:55:46,0,0.305,0.30494111,79.04,BTC-27DEC24-60000-C,62808.43,sell,0.1,0.1,,,,
527,296939262,2024-04-13 22:17:25,2,0.3025,0.30177433,78.64,BTC-27DEC24-60000-C,62548.67,sell,0.1,0.1,,,,
528,296949452,2024-04-13 22:36:57,0,0.309,0.30923201,78.23,BTC-27DEC24-60000-C,63742.13,sell,0.2,0.2,,,,
529,296949946,2024-04-13 22:37:18,1,0.309,0.30992334,78.08,BTC-27DEC24-60000-C,63819.78,sell,0.4,0.4,,,,
530,296995543,2024-04-14 00:20:37,2,0.305,0.30696104,77.01,BTC-27DEC24-60000-C,63683.14,buy,0.5,0.5,,,,
531,296996316,2024-04-14 00:22:19,2,0.3045,0.30483546,77.46,BTC-27DEC24-60000-C,63450.08,buy,0.2,0.2,,,,
532,296998424,2024-04-14 00:26:09,2,0.303,0.30378202,77.5,BTC-27DEC24-60000-C,63199.31,buy,0.3,0.3,,,,
533,297063660,2024-04-14 06:41:50,0,0.32,0.31804222,79.51,BTC-27DEC24-60000-C,64717.39,sell,1.0,1.0,,,,
534,297079502,2024-04-14 08:33:34,2,0.317,0.31808033,78.13,BTC-27DEC24-60000-C,64793.08,buy,0.5,0.5,,,,
535,297080240,2024-04-14 08:44:32,0,0.3185,0.31799687,78.96,BTC-27DEC24-60000-C,64671.31,sell,0.1,0.1,,,,
536,297081672,2024-04-14 08:52:12,2,0.3115,0.31589721,76.97,BTC-27DEC24-60000-C,64510.57,buy,0.3,0.3,,,,
537,297082721,2024-04-14 08:59:27,0,0.3165,0.31618193,78.57,BTC-27DEC24-60000-C,64602.55,sell,0.2,0.2,,,,
538,297086355,2024-04-14 09:24:17,2,0.311,0.31383396,77.18,BTC-27DEC24-60000-C,64344.49,buy,0.2,0.2,,,,
539,297087697,2024-04-14 09:30:34,0,0.319,0.31517603,79.81,BTC-27DEC24-60000-C,64460.6,buy,0.2,0.2,,,,
540,297088240,2024-04-14 09:34:18,2,0.31,0.31371579,77.02,BTC-27DEC24-60000-C,64243.11,buy,0.2,0.2,,,,
541,297090882,2024-04-14 09:48:23,0,0.315,0.31485588,78.87,BTC-27DEC24-60000-C,64141.72,sell,0.1,0.1,,,,
542,297093523,2024-04-14 10:12:12,1,0.315,0.31415976,78.65,BTC-27DEC24-60000-C,64322.35,sell,0.1,0.1,,,,
543,297094711,2024-04-14 10:25:53,1,0.315,0.31356068,78.81,BTC-27DEC24-60000-C,64234.77,sell,0.1,0.1,,,,
544,297097713,2024-04-14 10:46:32,0,0.316,0.31320583,78.74,BTC-27DEC24-60000-C,64577.65,sell,0.1,0.1,,,,
545,297099520,2024-04-14 11:07:32,2,0.314,0.31225119,78.57,BTC-27DEC24-60000-C,64345.95,sell,1.0,1.0,,,,
546,297117295,2024-04-14 14:03:40,2,0.3,0.31035266,74.38,BTC-27DEC24-60000-C,64195.8,buy,0.2,0.2,,,,
547,297155508,2024-04-14 17:32:15,0,0.311,0.30917242,78.85,BTC-27DEC24-60000-C,63833.44,sell,0.1,0.1,,,,
548,297183705,2024-04-14 21:23:26,2,0.305,0.30645866,77.62,BTC-27DEC24-60000-C,63390.64,buy,0.1,0.1,,,,
549,297259712,2024-04-15 05:01:55,0,0.319,0.31794489,78.4,BTC-27DEC24-60000-C,64987.56,sell,0.1,0.1,,,,
550,297260197,2024-04-15 05:07:35,0,0.3195,0.31835355,78.42,BTC-27DEC24-60000-C,65016.82,sell,0.1,0.1,,,,
551,297260455,2024-04-15 05:14:04,2,0.319,0.31806489,78.32,BTC-27DEC24-60000-C,65005.78,sell,0.3,0.3,,,,
552,297275856,2024-04-15 06:46:22,0,0.33,0.33022443,79.09,BTC-27DEC24-60000-C,66261.24,sell,4.1,4.1,,,,
553,297275857,2024-04-15 06:46:22,1,0.33,0.33022443,79.09,BTC-27DEC24-60000-C,66261.24,sell,0.9,0.9,,,,
554,297384778,2024-04-15 17:51:04,2,0.3045,0.30440441,77.24,BTC-27DEC24-60000-C,63544.54,buy,0.3,0.3,,,,
555,297406754,2024-04-15 19:11:01,2,0.301,0.30117349,77.46,BTC-27DEC24-60000-C,62907.87,buy,0.5,0.5,,,,
556,297418423,2024-04-15 20:02:42,0,0.309,0.30819699,78.82,BTC-27DEC24-60000-C,63479.39,sell,0.3,0.3,,,,
557,297421402,2024-04-15 20:23:04,2,0.303,0.30206969,77.38,BTC-27DEC24-60000-C,63216.49,buy,0.5,0.5,,,,
558,297474560,2024-04-16 04:41:08,2,0.3,0.30161721,77.9,BTC-27DEC24-60000-C,62469.3,buy,0.5,0.5,,,,
559,297476502,2024-04-16 04:45:12,3,0.3,0.29937107,78.92,BTC-27DEC24-60000-C,61972.16,sell,0.5,0.5,,,,
560,297483237,2024-04-16 05:13:46,0,0.3045,0.3042332,79.17,BTC-27DEC24-60000-C,62584.46,sell,0.5,0.5,,,,
561,297519938,2024-04-16 08:55:55,1,0.3045,0.30553447,77.57,BTC-27DEC24-60000-C,63298.82,buy,0.5,0.5,,,,
562,297522966,2024-04-16 09:25:56,0,0.3095,0.30717974,78.84,BTC-27DEC24-60000-C,63496.07,buy,0.5,0.5,,,,
563,297524259,2024-04-16 09:40:10,2,0.306,0.30667893,77.61,BTC-27DEC24-60000-C,63536.28,buy,0.1,0.1,,,,
564,297532462,2024-04-16 10:25:45,2,0.2985,0.29783299,78.23,BTC-27DEC24-60000-C,62109.49,sell,0.1,0.1,,,,
565,297583568,2024-04-16 14:47:01,2,0.2975,0.29942906,77.61,BTC-27DEC24-60000-C,62443.7,buy,0.5,0.5,,,,
566,297584144,2024-04-16 14:50:22,0,0.2995,0.29918732,78.41,BTC-27DEC24-60000-C,62387.08,sell,0.1,0.1,,,,
567,297609676,2024-04-16 16:50:36,1,0.2995,0.29842654,78.67,BTC-27DEC24-60000-C,62421.66,sell,0.1,0.1,,,,
568,297609795,2024-04-16 16:50:53,1,0.2995,0.29875325,78.57,BTC-27DEC24-60000-C,62475.87,sell,0.3,0.3,,,,
569,297676355,2024-04-17 04:28:39,0,0.306,0.30566766,77.38,BTC-27DEC24-60000-C,63759.79,sell,0.1,0.1,,,,
570,297702046,2024-04-17 08:18:14,2,0.3,0.30192485,76.03,BTC-27DEC24-60000-C,63423.5,buy,0.5,0.5,,,,
571,297703414,2024-04-17 08:28:02,0,0.305,0.30325938,77.44,BTC-27DEC24-60000-C,63589.68,sell,0.2,0.2,,,,
572,297714108,2024-04-17 10:17:52,2,0.3,0.29976391,77.1,BTC-27DEC24-60000-C,63062.83,sell,0.3,0.3,,,,
573,297748378,2024-04-17 14:20:45,2,0.281,0.2848322,74.73,BTC-27DEC24-60000-C,61457.48,sell,0.4,0.4,,,,
574,297761011,2024-04-17 14:42:08,0,0.29,0.28758796,77.1,BTC-27DEC24-60000-C,61791.0,sell,0.4,0.4,,,,
575,297781648,2024-04-17 15:29:51,2,0.275,0.27735455,75.44,BTC-27DEC24-60000-C,60488.0,buy,0.5,0.5,,,,
576,297792027,2024-04-17 15:39:10,0,0.276,0.27582893,76.58,BTC-27DEC24-60000-C,60366.32,sell,0.1,0.1,,,,
577,297798579,2024-04-17 15:45:37,0,0.278,0.27727397,76.77,BTC-27DEC24-60000-C,60561.83,sell,0.2,0.2,,,,
578,297807495,2024-04-17 16:06:04,2,0.272,0.27231442,76.26,BTC-27DEC24-60000-C,59897.41,buy,0.3,0.3,,,,
579,297813464,2024-04-17 16:12:00,0,0.278,0.27810926,76.75,BTC-27DEC24-60000-C,60627.34,sell,0.1,0.1,,,,
580,297815793,2024-04-17 16:15:17,0,0.28,0.28049134,76.62,BTC-27DEC24-60000-C,60919.71,sell,0.2,0.2,,,,
581,297821268,2024-04-17 16:30:23,2,0.276,0.27751457,75.87,BTC-27DEC24-60000-C,60594.79,buy,0.3,0.3,,,,
582,297828984,2024-04-17 16:52:40,3,0.276,0.27588864,76.54,BTC-27DEC24-60000-C,60265.68,sell,0.1,0.1,,,,
583,297834418,2024-04-17 17:19:24,0,0.278,0.27726827,76.56,BTC-27DEC24-60000-C,60646.15,sell,0.1,0.1,,,,
584,297836701,2024-04-17 17:35:40,2,0.277,0.27783757,76.21,BTC-27DEC24-60000-C,60658.42,buy,0.2,0.2,,,,
585,297837194,2024-04-17 17:39:18,0,0.28,0.27930748,76.73,BTC-27DEC24-60000-C,60882.7,sell,0.2,0.2,,,,
586,297839501,2024-04-17 17:50:10,0,0.283,0.28013323,77.5,BTC-27DEC24-60000-C,60961.33,buy,0.2,0.2,,,,
587,297840194,2024-04-17 17:52:32,2,0.2805,0.28005842,76.75,BTC-27DEC24-60000-C,60928.12,sell,0.1,0.1,,,,
588,297849931,2024-04-17 18:26:54,0,0.289,0.28599979,77.58,BTC-27DEC24-60000-C,61810.04,buy,0.1,0.1,,,,
589,297908057,2024-04-18 05:13:57,2,0.283,0.28296483,75.7,BTC-27DEC24-60000-C,61635.8,buy,0.5,0.5,,,,
590,297912346,2024-04-18 05:44:16,2,0.282,0.28185742,75.87,BTC-27DEC24-60000-C,61433.04,buy,0.3,0.3,,,,
591,297920817,2024-04-18 06:41:41,2,0.2785,0.27833095,75.97,BTC-27DEC24-60000-C,60857.25,buy,0.2,0.2,,,,
592,297920887,2024-04-18 06:41:50,3,0.2785,0.27839522,75.97,BTC-27DEC24-60000-C,60863.5,buy,0.2,0.2,,,,
593,297920915,2024-04-18 06:42:01,3,0.2785,0.27856424,75.91,BTC-27DEC24-60000-C,60888.24,buy,0.2,0.2,,,,
594,297921223,2024-04-18 06:44:06,0,0.279,0.27891223,76.01,BTC-27DEC24-60000-C,60909.02,buy,0.1,0.1,,,,
595,298159183,2024-04-19 05:48:16,0,0.2815,0.28209007,74.09,BTC-27DEC24-60000-C,62283.33,buy,0.7,0.7,,,,
596,298159290,2024-04-19 05:48:52,1,0.2815,0.28235653,73.95,BTC-27DEC24-60000-C,62347.26,buy,0.3,0.3,,,,
597,298159755,2024-04-19 05:53:38,2,0.2795,0.28033058,73.85,BTC-27DEC24-60000-C,62099.74,buy,3.0,3.0,,,,
598,298361535,2024-04-19 21:21:59,0,0.291,0.29160787,73.22,BTC-27DEC24-60000-C,64274.63,buy,0.5,0.5,,,,
599,298880321,2024-04-24 13:00:50,0,0.3,0.30067345,71.45,BTC-27DEC24-60000-C,66317.5,sell,1.0,1.0,,,,
600,298946898,2024-04-24 19:09:19,2,0.287,0.28501552,71.98,BTC-27DEC24-60000-C,64144.16,buy,3.0,3.0,,,,
601,298946976,2024-04-24 19:09:51,0,0.2875,0.28518617,72.09,BTC-27DEC24-60000-C,64182.86,buy,1.2,1.2,,,,
602,299005208,2024-04-25 08:16:21,2,0.2785,0.27865154,69.85,BTC-27DEC24-60000-C,64070.01,buy,0.1,0.1,,,,
603,299226553,2024-04-26 17:49:44,2,0.266,0.26688981,66.75,BTC-27DEC24-60000-C,63975.17,buy,0.1,0.1,,,,
604,299502840,2024-04-29 21:38:14,2,0.2505,0.2523878,64.84,BTC-27DEC24-60000-C,62959.5,sell,1.1,1.1,,,,
605,299502841,2024-04-29 21:38:14,3,0.2505,0.2523878,64.84,BTC-27DEC24-60000-C,62959.5,buy,1.0,1.0,,,,
606,299502842,2024-04-29 21:38:14,3,0.2505,0.2523878,64.84,BTC-27DEC24-60000-C,62959.5,buy,7.0,7.0,,,,
607,299502849,2024-04-29 21:38:15,3,0.2505,0.25238339,64.84,BTC-27DEC24-60000-C,62959.87,buy,7.0,7.0,,,,
608,299503315,2024-04-29 21:51:50,0,0.251,0.25063077,64.93,BTC-27DEC24-60000-C,63011.68,buy,5.0,5.0,,,,
609,299503944,2024-04-29 22:00:17,1,0.251,0.25079915,64.8,BTC-27DEC24-60000-C,63071.31,buy,7.0,7.0,,,,
610,299504068,2024-04-29 22:01:29,1,0.251,0.25071818,64.8,BTC-27DEC24-60000-C,63069.65,buy,2.2,2.2,,,,
611,299504711,2024-04-29 22:12:33,0,0.252,0.25114744,64.93,BTC-27DEC24-60000-C,63155.31,buy,19.7,19.7,,,,
612,299568086,2024-04-30 08:33:03,2,0.244,0.24585385,64.11,BTC-27DEC24-60000-C,62482.92,buy,20.0,20.0,,,,M
613,299673273,2024-04-30 18:14:09,2,0.2325,0.23263636,65.68,BTC-27DEC24-60000-C,60446.77,sell,0.1,0.1,,,,
614,299792002,2024-05-01 07:24:26,2,0.209,0.2124965,63.61,BTC-27DEC24-60000-C,58115.83,sell,0.1,0.1,,,,
615,299806670,2024-05-01 07:37:51,2,0.2055,0.20483804,64.95,BTC-27DEC24-60000-C,57254.34,sell,0.1,0.1,,,,
616,299810148,2024-05-01 07:43:59,0,0.208,0.20870975,64.75,BTC-27DEC24-60000-C,57613.21,sell,0.1,0.1,,,,
617,299824904,2024-05-01 08:18:11,2,0.205,0.20469396,64.92,BTC-27DEC24-60000-C,57133.06,sell,0.1,0.1,,,,
618,299859093,2024-05-01 09:05:51,3,0.205,0.20475812,64.91,BTC-27DEC24-60000-C,57293.95,sell,0.1,0.1,,,,
619,299860427,2024-05-01 09:08:58,0,0.207,0.20672967,65.02,BTC-27DEC24-60000-C,57484.06,sell,0.1,0.1,,,,
620,299862933,2024-05-01 09:15:39,2,0.2035,0.20495469,64.45,BTC-27DEC24-60000-C,57179.5,sell,0.1,0.1,,,,
621,299863838,2024-05-01 09:19:09,2,0.203,0.20430768,64.49,BTC-27DEC24-60000-C,57081.38,sell,0.1,0.1,,,,
622,299864963,2024-05-01 09:22:13,0,0.204,0.20521867,64.54,BTC-27DEC24-60000-C,57187.16,sell,0.1,0.1,,,,
623,299865021,2024-05-01 09:22:17,1,0.204,0.20503521,64.59,BTC-27DEC24-60000-C,57158.48,sell,0.1,0.1,,,,
624,299865142,2024-05-01 09:22:38,1,0.204,0.205401,64.51,BTC-27DEC24-60000-C,57197.21,sell,0.1,0.1,,,,
625,299865170,2024-05-01 09:22:42,1,0.204,0.20516637,64.61,BTC-27DEC24-60000-C,57169.44,sell,0.1,0.1,,,,
626,299865175,2024-05-01 09:22:45,1,0.204,0.2051127,64.59,BTC-27DEC24-60000-C,57180.56,sell,0.1,0.1,,,,
627,299865198,2024-05-01 09:22:50,1,0.204,0.20511067,64.59,BTC-27DEC24-60000-C,57172.74,sell,0.1,0.1,,,,
628,299867096,2024-05-01 09:28:43,1,0.204,0.20566473,64.44,BTC-27DEC24-60000-C,57232.72,sell,0.1,0.1,,,,
629,299871400,2024-05-01 09:45:30,0,0.207,0.20567411,65.44,BTC-27DEC24-60000-C,57215.91,sell,0.1,0.1,,,,
630,299871607,2024-05-01 09:46:14,2,0.204,0.2054607,64.6,BTC-27DEC24-60000-C,57150.6,sell,0.1,0.1,,,,
631,299874058,2024-05-01 10:02:58,2,0.2035,0.20409459,64.95,BTC-27DEC24-60000-C,56969.52,sell,0.1,0.1,,,,
632,299874267,2024-05-01 10:04:19,2,0.203,0.20388973,64.87,BTC-27DEC24-60000-C,56928.28,sell,0.1,0.1,,,,
633,299874433,2024-05-01 10:05:12,2,0.2025,0.20365249,64.8,BTC-27DEC24-60000-C,56885.48,sell,0.1,0.1,,,,
634,299877491,2024-05-01 10:20:33,0,0.2055,0.20563316,65.06,BTC-27DEC24-60000-C,57186.76,buy,0.1,0.1,,,,
635,299884007,2024-05-01 11:06:19,0,0.209,0.20841131,64.73,BTC-27DEC24-60000-C,57804.19,buy,0.1,0.1,,,,
636,299894871,2024-05-01 12:21:54,0,0.2115,0.21168451,64.62,BTC-27DEC24-60000-C,58099.88,buy,0.1,0.1,,,,
637,299941334,2024-05-01 17:24:05,2,0.204,0.20445947,64.63,BTC-27DEC24-60000-C,56980.51,buy,3.2,3.2,,,,
638,299941335,2024-05-01 17:24:05,3,0.204,0.20445733,64.63,BTC-27DEC24-60000-C,56980.51,buy,0.1,0.1,,,,
639,299941336,2024-05-01 17:24:05,3,0.204,0.20445733,64.63,BTC-27DEC24-60000-C,56980.51,buy,1.7,1.7,,,,
640,299950067,2024-05-01 18:04:22,0,0.21,0.21080263,64.47,BTC-27DEC24-60000-C,57842.74,buy,0.1,0.1,,,,
641,299950068,2024-05-01 18:04:22,1,0.21,0.21080263,64.47,BTC-27DEC24-60000-C,57842.74,buy,0.7,0.7,,,,
642,299950069,2024-05-01 18:04:22,1,0.21,0.21080263,64.47,BTC-27DEC24-60000-C,57842.74,buy,4.3,4.3,,,,
643,299952902,2024-05-01 18:10:58,1,0.21,0.21077503,64.4,BTC-27DEC24-60000-C,57859.29,sell,1.0,1.0,,,,
644,299958689,2024-05-01 18:34:16,0,0.2125,0.21297491,64.6,BTC-27DEC24-60000-C,58133.29,buy,0.1,0.1,,,,
645,299962850,2024-05-01 18:42:17,0,0.2155,0.21538057,64.67,BTC-27DEC24-60000-C,58526.28,buy,0.1,0.1,,,,
646,300003735,2024-05-01 20:32:06,2,0.2084,0.20858815,65.56,BTC-27DEC24-60000-C,57174.21,sell,100.0,100.0,,BTC-CSR12-27DEC24-60000_100000,139089,
647,300034861,2024-05-02 01:37:14,2,0.205,0.20545235,64.85,BTC-27DEC24-60000-C,56979.31,sell,1.0,1.0,,,,
648,300123882,2024-05-02 15:12:15,0,0.218,0.21787201,63.84,BTC-27DEC24-60000-C,59208.73,sell,1.0,1.0,,,,
649,300237353,2024-05-03 11:41:32,2,0.214,0.21305523,62.75,BTC-27DEC24-60000-C,59128.17,sell,1.8,1.8,,,,
650,300426149,2024-05-04 11:00:01,0,0.258,0.25713342,64.06,BTC-27DEC24-60000-C,64428.73,sell,1.0,1.0,,,,
651,300505883,2024-05-05 11:19:57,2,0.252,0.25094862,63.61,BTC-27DEC24-60000-C,63759.88,buy,0.1,0.1,,,,
652,300616013,2024-05-06 14:46:21,3,0.252,0.25188382,63.85,BTC-27DEC24-60000-C,63649.43,sell,1.0,1.0,,,,
653,300616030,2024-05-06 14:46:30,3,0.252,0.25209826,63.81,BTC-27DEC24-60000-C,63671.87,sell,1.0,1.0,,,,
654,300616041,2024-05-06 14:46:38,3,0.252,0.25218003,63.77,BTC-27DEC24-60000-C,63689.14,sell,1.0,1.0,,,,
655,300616659,2024-05-06 14:50:34,3,0.252,0.25231863,63.81,BTC-27DEC24-60000-C,63682.69,sell,1.0,1.0,,,,
656,300616725,2024-05-06 14:51:34,3,0.252,0.25213265,63.87,BTC-27DEC24-60000-C,63668.96,sell,1.0,1.0,,,,
657,300617105,2024-05-06 14:55:51,2,0.2515,0.25168687,63.93,BTC-27DEC24-60000-C,63613.11,sell,1.0,1.0,,,,
658,300622993,2024-05-06 15:15:27,2,0.248,0.2483281,63.8,BTC-27DEC24-60000-C,63174.57,sell,1.0,1.0,,,,
659,300631299,2024-05-06 16:43:32,3,0.248,0.24819716,63.3,BTC-27DEC24-60000-C,63391.87,sell,1.0,1.0,,,,
660,300631863,2024-05-06 16:48:22,2,0.2475,0.24781787,63.25,BTC-27DEC24-60000-C,63310.81,sell,0.1,0.1,,,,
661,300632220,2024-05-06 16:53:07,3,0.2475,0.24780762,63.45,BTC-27DEC24-60000-C,63289.55,sell,0.9,0.9,,,,
662,300632561,2024-05-06 16:57:51,2,0.2465,0.24695935,63.37,BTC-27DEC24-60000-C,63166.33,sell,1.0,1.0,,,,
663,300806544,2024-05-08 10:12:35,2,0.2375,0.23745876,62.5,BTC-27DEC24-60000-C,62302.25,buy,1.0,1.0,,,,
664,300980115,2024-05-09 22:05:25,2,0.235,0.23543095,61.55,BTC-27DEC24-60000-C,62549.3,buy,0.1,0.1,,,,
665,301253046,2024-05-13 09:30:37,0,0.239,0.23894708,62.29,BTC-27DEC24-60000-C,63083.9,sell,0.1,0.1,,,,
666,301648172,2024-05-15 21:13:15,0,0.2695,0.26820786,65.62,BTC-27DEC24-60000-C,65889.0,buy,100.0,100.0,,BTC-CS-27DEC24-60000_120000,140568,
667,301715561,2024-05-16 08:46:16,0,0.274,0.27309417,65.87,BTC-27DEC24-60000-C,66235.63,buy,100.0,100.0,,BTC-CS-27DEC24-60000_120000,140637,
668,301972863,2024-05-18 02:50:30,0,0.2825,0.28175694,66.91,BTC-27DEC24-60000-C,66904.94,sell,0.1,0.1,,,,
669,302276122,2024-05-20 23:13:07,0,0.305,0.3057336,67.29,BTC-27DEC24-60000-C,69922.72,buy,1.0,1.0,,,,
670,302449582,2024-05-21 15:20:04,0,0.308,0.30790695,67.56,BTC-27DEC24-60000-C,70350.27,buy,1.0,1.0,,,,
671,302449590,2024-05-21 15:20:26,1,0.308,0.30798008,67.54,BTC-27DEC24-60000-C,70344.63,buy,1.0,1.0,,,,
672,302585344,2024-05-22 14:17:24,2,0.2985,0.29827353,65.88,BTC-27DEC24-60000-C,69670.5,buy,5.2,5.2,,,,
673,303496100,2024-05-29 20:09:38,2,0.279,0.27920088,65.46,BTC-27DEC24-60000-C,67102.9,sell,0.3,0.3,,,,
674,303523079,2024-05-30 03:52:29,0,0.2855,0.28611884,65.54,BTC-27DEC24-60000-C,68039.95,sell,0.5,0.5,,,,
675,303604711,2024-05-30 17:57:41,0,0.293,0.2939072,64.73,BTC-27DEC24-60000-C,69486.87,sell,0.1,0.1,,,,
676,303604714,2024-05-30 17:57:42,1,0.293,0.2939072,64.73,BTC-27DEC24-60000-C,69486.25,sell,0.1,0.1,,,,
677,303823580,2024-06-02 10:58:30,2,0.276,0.2770952,63.92,BTC-27DEC24-60000-C,67480.7,buy,5.0,5.0,,,,
678,303826962,2024-06-02 11:53:14,0,0.28,0.28213773,63.72,BTC-27DEC24-60000-C,68128.49,buy,3.9,3.9,,,,
679,303826978,2024-06-02 11:53:19,1,0.28,0.28223788,63.68,BTC-27DEC24-60000-C,68129.56,buy,1.1,1.1,,,,
680,304043698,2024-06-04 05:57:45,0,0.285,0.28532089,63.46,BTC-27DEC24-60000-C,68939.36,sell,0.6,0.6,,,,
681,304047090,2024-06-04 06:56:34,1,0.285,0.28473547,63.65,BTC-27DEC24-60000-C,68895.08,sell,0.4,0.4,,,,
682,304103295,2024-06-04 16:06:29,0,0.2945,0.29485819,63.46,BTC-27DEC24-60000-C,70478.39,buy,1.8,1.8,,,,
683,304191173,2024-06-05 04:15:33,0,0.3,0.29965089,63.96,BTC-27DEC24-60000-C,70984.72,sell,2.1,2.1,,,,
684,304191174,2024-06-05 04:15:33,1,0.3,0.29965089,63.96,BTC-27DEC24-60000-C,70984.72,sell,0.4,0.4,,,,
685,304191619,2024-06-05 04:18:04,1,0.3,0.29987616,63.99,BTC-27DEC24-60000-C,70974.4,sell,2.5,2.5,,,,
686,304219149,2024-06-05 09:45:52,2,0.299,0.29841092,63.96,BTC-27DEC24-60000-C,70869.48,buy,1.0,1.0,,,,
687,304254517,2024-06-05 15:19:00,0,0.301,0.30165052,63.72,BTC-27DEC24-60000-C,71335.83,buy,1.0,1.0,,,,
688,304374408,2024-06-06 17:26:19,2,0.2975,0.29863443,63.02,BTC-27DEC24-60000-C,71174.07,buy,5.5,5.5,,,,
689,304384242,2024-06-06 19:37:25,2,0.2935,0.29374188,62.63,BTC-27DEC24-60000-C,70733.37,sell,2.0,2.0,,,,
690,304450479,2024-06-07 11:52:47,0,0.301,0.30095355,63.1,BTC-27DEC24-60000-C,71603.73,sell,2.0,2.0,,,,
691,304515280,2024-06-07 17:09:44,2,0.292,0.29197463,61.99,BTC-27DEC24-60000-C,70749.75,sell,0.5,0.5,,,,
692,304520257,2024-06-07 17:24:44,2,0.289,0.2893391,61.79,BTC-27DEC24-60000-C,70355.98,sell,0.5,0.5,,,,
693,304525986,2024-06-07 17:56:40,2,0.287,0.28714606,61.85,BTC-27DEC24-60000-C,70061.1,sell,0.5,0.5,,,,
694,304526602,2024-06-07 17:58:17,2,0.286,0.28629863,61.77,BTC-27DEC24-60000-C,69934.69,sell,0.5,0.5,,,,
695,304531360,2024-06-07 18:02:50,2,0.283,0.28264079,62.1,BTC-27DEC24-60000-C,69388.0,sell,6.0,6.0,,,,
696,304534472,2024-06-07 18:05:01,2,0.28,0.28022381,61.88,BTC-27DEC24-60000-C,69039.86,sell,0.5,0.5,,,,
697,304540473,2024-06-07 18:13:13,3,0.28,0.28012286,61.8,BTC-27DEC24-60000-C,69043.09,sell,0.5,0.5,,,,
698,304555932,2024-06-07 19:01:27,3,0.28,0.27987173,62.11,BTC-27DEC24-60000-C,68988.1,sell,1.8,1.8,,,,
699,304555933,2024-06-07 19:01:27,3,0.28,0.27987173,62.11,BTC-27DEC24-60000-C,68988.1,sell,0.2,0.2,,,,
700,304631634,2024-06-09 15:31:21,0,0.282,0.28277847,61.94,BTC-27DEC24-60000-C,69499.43,buy,0.5,0.5,,,,
701,304659102,2024-06-10 07:13:31,2,0.278,0.28034681,61.14,BTC-27DEC24-60000-C,69362.82,sell,6.0,6.0,,,,
702,304659103,2024-06-10 07:13:31,3,0.278,0.28034681,61.14,BTC-27DEC24-60000-C,69362.82,sell,1.8,1.8,,,,
703,304659104,2024-06-10 07:13:31,3,0.278,0.28034681,61.14,BTC-27DEC24-60000-C,69362.82,buy,2.2,2.2,,,,
704,304710516,2024-06-10 14:45:08,0,0.281,0.28058175,62.36,BTC-27DEC24-60000-C,69565.62,buy,0.1,0.1,,,,
705,304851117,2024-06-11 08:19:43,2,0.26,0.25752294,63.18,BTC-27DEC24-60000-C,67366.5,buy,1.4,1.4,,,,
706,304863433,2024-06-11 09:49:06,2,0.255,0.25502597,61.93,BTC-27DEC24-60000-C,67121.72,sell,0.1,0.1,,,,
707,304869920,2024-06-11 10:07:45,2,0.254,0.2530175,62.41,BTC-27DEC24-60000-C,67030.68,buy,1.0,1.0,,,,
708,304869965,2024-06-11 10:08:12,0,0.2545,0.25298435,62.61,BTC-27DEC24-60000-C,67019.09,buy,1.0,1.0,,,,
709,304869968,2024-06-11 10:08:14,1,0.2545,0.2530163,62.58,BTC-27DEC24-60000-C,67028.06,buy,1.0,1.0,,,,
710,304870079,2024-06-11 10:08:42,1,0.2545,0.25335563,62.49,BTC-27DEC24-60000-C,67050.99,buy,4.0,4.0,,,,
711,304870094,2024-06-11 10:08:44,1,0.2545,0.2532945,62.47,BTC-27DEC24-60000-C,67063.52,buy,4.0,4.0,,,,
