1/4/1983,152.43,164.7,149.7,164.25,0,12.2594936
1/5/1983,164.45,168.35,160.35,162.2,0,12.83431667
1/6/1983,162.15,173.85,160.35,170.15,0,13.11078098
1/7/1983,170.25,172.45,162.45,163.7,0,13.20188707
1/8/1983,163.55,166.35,159.25,164.95,0,12.84172393
1/9/1983,165.3,172.6,164.2,168.25,0,13.15181962
1/10/1983,167.7,174.25,164.15,165.45,0,13.10208676
1/11/1983,165.65,169.3,163.35,166.4,0,12.80275004
1/12/1983,166.33,168.05,161.67,167.3,0,12.6214613
1/1/1984,166.75,171.75,164.7,165.5,0,12.55642606
1/2/1984,165.6,165.95,152.8,157.15,0,11.65067775
1/3/1984,156.75,162.75,153.9,161.05,0,11.44581776
1/4/1984,161.6,161.85,155.3,161.4,0,11.20494441
1/5/1984,161.7,163.25,148.9,150.8,0,10.90495378
