trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
640,214454113,2022-05-14 14:09:44,3,0.11,0.11065019,68.66,BTC-30DEC22-40000-C,28696.83,buy,0.1,,,,
641,214454114,2022-05-14 14:09:44,3,0.11,0.11065019,68.66,BTC-30DEC22-40000-C,28696.83,buy,0.1,,,,
642,214454115,2022-05-14 14:09:44,3,0.11,0.11065019,68.66,BTC-30DEC22-40000-C,28696.83,buy,0.1,,,,
643,214454116,2022-05-14 14:09:45,3,0.11,0.11065019,68.66,BTC-30DEC22-40000-C,28698.91,buy,0.1,,,,
644,214454121,2022-05-14 14:09:51,3,0.11,0.11069712,68.65,BTC-30DEC22-40000-C,28701.77,buy,0.2,,,,
645,214454122,2022-05-14 14:09:51,3,0.11,0.11069712,68.65,BTC-30DEC22-40000-C,28701.77,buy,0.2,,,,
646,214454123,2022-05-14 14:09:51,3,0.11,0.11069712,68.65,BTC-30DEC22-40000-C,28701.77,buy,0.1,,,,
647,214521005,2022-05-15 10:21:32,0,0.1185,0.11801506,68.61,BTC-30DEC22-40000-C,29599.71,sell,0.1,,,,
648,214521006,2022-05-15 10:21:33,1,0.1185,0.11801506,68.61,BTC-30DEC22-40000-C,29599.71,sell,0.1,,,,
649,214718195,2022-05-17 07:52:44,0,0.1255,0.12423302,68.5,BTC-30DEC22-40000-C,30449.08,buy,0.9,,,,
650,214718196,2022-05-17 07:52:44,1,0.1255,0.12423302,68.5,BTC-30DEC22-40000-C,30449.08,buy,0.1,,,,
651,214898945,2022-05-18 21:48:21,2,0.118,0.11856993,70.65,BTC-30DEC22-40000-C,29163.6,sell,2.1,,,,
652,214899005,2022-05-18 21:49:41,3,0.118,0.11863062,70.64,BTC-30DEC22-40000-C,29175.78,sell,0.2,,,,
653,214968193,2022-05-19 08:08:34,2,0.114,0.11578713,69.53,BTC-30DEC22-40000-C,29070.24,sell,0.6,,,,
654,214968194,2022-05-19 08:08:34,3,0.114,0.11578713,69.53,BTC-30DEC22-40000-C,29070.24,sell,0.5,,,,
655,214968195,2022-05-19 08:08:34,3,0.114,0.11578713,69.53,BTC-30DEC22-40000-C,29070.24,sell,0.3,,,,
656,214968197,2022-05-19 08:08:35,3,0.114,0.11578902,69.53,BTC-30DEC22-40000-C,29070.24,sell,0.3,,,,
657,214972169,2022-05-19 08:52:30,2,0.1125,0.11415804,69.02,BTC-30DEC22-40000-C,29080.68,sell,0.1,,,,
658,214972170,2022-05-19 08:52:30,3,0.1125,0.11415804,69.02,BTC-30DEC22-40000-C,29080.68,sell,0.1,,,,
659,214972171,2022-05-19 08:52:31,3,0.1125,0.11415804,69.01,BTC-30DEC22-40000-C,29080.73,sell,0.1,,,,
660,214972173,2022-05-19 08:52:31,3,0.1125,0.11415967,69.01,BTC-30DEC22-40000-C,29080.73,sell,0.1,,,,
661,214972174,2022-05-19 08:52:31,3,0.1125,0.11415967,69.01,BTC-30DEC22-40000-C,29080.73,sell,0.1,,,,
662,214972176,2022-05-19 08:52:32,3,0.1125,0.11415967,69.02,BTC-30DEC22-40000-C,29079.26,sell,0.1,,,,
663,214972178,2022-05-19 08:52:34,3,0.1125,0.11414329,69.02,BTC-30DEC22-40000-C,29077.94,sell,0.1,,,,
664,214972184,2022-05-19 08:52:36,3,0.1125,0.11414129,69.02,BTC-30DEC22-40000-C,29077.82,sell,0.1,,,,
665,214972185,2022-05-19 08:52:36,3,0.1125,0.11414129,69.02,BTC-30DEC22-40000-C,29077.82,sell,0.1,,,,
666,214972186,2022-05-19 08:52:38,3,0.1125,0.11414286,69.02,BTC-30DEC22-40000-C,29077.68,sell,0.1,,,,
667,214972187,2022-05-19 08:52:38,3,0.1125,0.11414286,69.02,BTC-30DEC22-40000-C,29077.68,sell,0.1,,,,
668,214972189,2022-05-19 08:52:40,3,0.1125,0.11413862,69.03,BTC-30DEC22-40000-C,29074.58,sell,0.1,,,,
669,214972190,2022-05-19 08:52:40,3,0.1125,0.11413862,69.03,BTC-30DEC22-40000-C,29074.58,sell,0.1,,,,
670,214972191,2022-05-19 08:52:40,3,0.1125,0.11413862,69.03,BTC-30DEC22-40000-C,29074.58,sell,0.1,,,,
671,214972204,2022-05-19 08:52:41,3,0.1125,0.11411861,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.1,,,,
672,214972211,2022-05-19 08:52:41,3,0.1125,0.11411861,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.1,,,,
673,214972212,2022-05-19 08:52:41,3,0.1125,0.11411861,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.2,,,,
674,214972214,2022-05-19 08:52:41,3,0.1125,0.11410453,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.1,,,,
675,214972215,2022-05-19 08:52:41,3,0.1125,0.11410453,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.1,,,,
676,214972216,2022-05-19 08:52:41,3,0.1125,0.11410453,69.03,BTC-30DEC22-40000-C,29072.72,sell,0.1,,,,
677,214972386,2022-05-19 08:53:14,2,0.112,0.1137659,68.97,BTC-30DEC22-40000-C,29035.79,sell,0.1,,,,
678,214972388,2022-05-19 08:53:14,3,0.112,0.1137659,68.97,BTC-30DEC22-40000-C,29035.79,sell,0.1,,,,
679,214972391,2022-05-19 08:53:14,3,0.112,0.1137659,68.97,BTC-30DEC22-40000-C,29035.79,sell,0.1,,,,
680,214972392,2022-05-19 08:53:14,3,0.112,0.1137659,68.97,BTC-30DEC22-40000-C,29035.79,sell,0.1,,,,
681,214972395,2022-05-19 08:53:14,3,0.112,0.1137659,68.97,BTC-30DEC22-40000-C,29035.79,sell,0.1,,,,
682,214988315,2022-05-19 11:31:24,0,0.1135,0.11398031,68.85,BTC-30DEC22-40000-C,29225.44,sell,0.1,,,,
683,214988316,2022-05-19 11:31:25,1,0.1135,0.11398031,68.85,BTC-30DEC22-40000-C,29225.44,sell,0.1,,,,
684,214988317,2022-05-19 11:31:26,1,0.1135,0.11398085,68.86,BTC-30DEC22-40000-C,29221.75,sell,0.1,,,,
685,215014062,2022-05-19 14:28:34,0,0.118,0.11783001,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
686,215014064,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
687,215014065,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
688,215014066,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
689,215014067,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,1.9,,,,
690,215014068,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.4,,,,
691,215014069,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
692,215014070,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
693,215014071,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,2.0,,,,
694,215014072,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
695,215014073,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
696,215014074,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
697,215014075,2022-05-19 14:28:34,1,0.118,0.11780564,68.78,BTC-30DEC22-40000-C,29746.24,sell,0.1,,,,
698,215014077,2022-05-19 14:28:35,1,0.118,0.11780564,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
699,215014079,2022-05-19 14:28:35,1,0.118,0.11778287,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
700,215014080,2022-05-19 14:28:36,1,0.118,0.11778287,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
701,215014081,2022-05-19 14:28:36,1,0.118,0.11778287,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
702,215014083,2022-05-19 14:28:36,1,0.118,0.11778287,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
703,215014084,2022-05-19 14:28:36,1,0.118,0.11778287,68.79,BTC-30DEC22-40000-C,29744.09,sell,0.1,,,,
704,215014085,2022-05-19 14:28:36,1,0.118,0.11778287,68.81,BTC-30DEC22-40000-C,29739.51,sell,0.1,,,,
705,215014097,2022-05-19 14:28:40,1,0.118,0.11771806,68.81,BTC-30DEC22-40000-C,29736.45,sell,2.4,,,,
706,215014098,2022-05-19 14:28:40,1,0.118,0.11771806,68.81,BTC-30DEC22-40000-C,29736.45,sell,0.1,,,,
707,215014099,2022-05-19 14:28:40,1,0.118,0.11771806,68.81,BTC-30DEC22-40000-C,29736.45,sell,0.1,,,,
708,215014100,2022-05-19 14:28:40,1,0.118,0.11771806,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.1,,,,
709,215014102,2022-05-19 14:28:40,1,0.118,0.11767315,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.1,,,,
710,215014103,2022-05-19 14:28:40,1,0.118,0.11767315,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.8,,,,
711,215014104,2022-05-19 14:28:40,1,0.118,0.11767315,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.1,,,,
712,215014105,2022-05-19 14:28:40,1,0.118,0.11767315,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.1,,,,
713,215014106,2022-05-19 14:28:40,1,0.118,0.11767315,68.83,BTC-30DEC22-40000-C,29731.37,sell,0.1,,,,
714,215014132,2022-05-19 14:29:03,1,0.118,0.1176454,68.85,BTC-30DEC22-40000-C,29709.83,sell,0.1,,,,
715,215014133,2022-05-19 14:29:03,1,0.118,0.1176454,68.85,BTC-30DEC22-40000-C,29709.83,sell,0.1,,,,
716,215014363,2022-05-19 14:30:53,1,0.118,0.11783952,68.87,BTC-30DEC22-40000-C,29691.01,sell,0.1,,,,
717,215014364,2022-05-19 14:30:53,1,0.118,0.11783952,68.87,BTC-30DEC22-40000-C,29691.01,sell,0.1,,,,
718,215014365,2022-05-19 14:30:53,1,0.118,0.11783952,68.88,BTC-30DEC22-40000-C,29691.01,sell,0.1,,,,
719,215014366,2022-05-19 14:30:53,1,0.118,0.11783952,68.88,BTC-30DEC22-40000-C,29691.01,sell,0.1,,,,
720,215014367,2022-05-19 14:30:53,1,0.118,0.11783952,68.88,BTC-30DEC22-40000-C,29691.01,sell,0.1,,,,
721,215014472,2022-05-19 14:31:42,0,0.1185,0.11785107,69.07,BTC-30DEC22-40000-C,29729.67,sell,0.2,,,,
722,215014473,2022-05-19 14:31:42,1,0.1185,0.11785107,69.07,BTC-30DEC22-40000-C,29729.67,sell,0.1,,,,
723,215014474,2022-05-19 14:31:42,1,0.1185,0.11785107,69.07,BTC-30DEC22-40000-C,29729.67,sell,0.1,,,,
724,215014475,2022-05-19 14:31:42,1,0.1185,0.11785107,69.07,BTC-30DEC22-40000-C,29729.67,sell,0.1,,,,
725,215014476,2022-05-19 14:31:44,1,0.1185,0.11780921,69.08,BTC-30DEC22-40000-C,29726.52,sell,0.1,,,,
726,215014970,2022-05-19 14:35:36,0,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,4.5,,,,
727,215014971,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,1.3,,,,
728,215014972,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,1.0,,,,
729,215014973,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.8,,,,
730,215014974,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.6,,,,
731,215014975,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.4,,,,
732,215014976,2022-05-19 14:35:36,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.3,,,,
733,215014977,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.3,,,,
734,215014979,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.2,,,,
735,215014980,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.1,,,,
736,215014981,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.1,,,,
737,215014982,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.1,,,,
738,215014983,2022-05-19 14:35:37,1,0.1195,0.11903367,69.11,BTC-30DEC22-40000-C,29819.12,sell,0.1,,,,
739,215014986,2022-05-19 14:35:40,1,0.1195,0.11900829,69.12,BTC-30DEC22-40000-C,29812.02,sell,0.1,,,,
740,215014987,2022-05-19 14:35:40,1,0.1195,0.11900829,69.12,BTC-30DEC22-40000-C,29812.02,sell,0.1,,,,
741,215015028,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.3,,,,
742,215015029,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.3,,,,
743,215015030,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.2,,,,
744,215015031,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.1,,,,
745,215015032,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.1,,,,
746,215015033,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.1,,,,
747,215015034,2022-05-19 14:36:12,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.1,,,,
748,215015035,2022-05-19 14:36:13,1,0.1195,0.11905517,69.11,BTC-30DEC22-40000-C,29798.1,sell,0.1,,,,
749,215015036,2022-05-19 14:36:13,1,0.1195,0.11905853,69.11,BTC-30DEC22-40000-C,29797.79,sell,8.7,,,,
750,215015260,2022-05-19 14:37:47,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.7,,,,
751,215015261,2022-05-19 14:37:47,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.5,,,,
752,215015262,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,6.0,,,,
753,215015263,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,1.0,,,,
754,215015264,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.5,,,,
755,215015265,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.4,,,,
756,215015266,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.3,,,,
757,215015267,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.42,sell,0.2,,,,
758,215015268,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.12,sell,0.1,,,,
759,215015269,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.12,sell,0.1,,,,
760,215015271,2022-05-19 14:37:48,1,0.1195,0.11902462,69.15,BTC-30DEC22-40000-C,29774.12,sell,0.2,,,,
761,215015286,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
762,215015287,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
763,215015288,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
764,215015289,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
765,215015293,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,1.0,,,,
766,215015294,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
767,215015295,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
768,215015296,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
769,215015297,2022-05-19 14:37:56,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
770,215015298,2022-05-19 14:37:57,1,0.1195,0.11904404,69.15,BTC-30DEC22-40000-C,29772.98,sell,0.1,,,,
771,215015304,2022-05-19 14:37:59,1,0.1195,0.11901588,69.16,BTC-30DEC22-40000-C,29768.39,sell,0.1,,,,
772,215015305,2022-05-19 14:37:59,1,0.1195,0.11901588,69.16,BTC-30DEC22-40000-C,29768.39,sell,0.1,,,,
773,215015306,2022-05-19 14:37:59,1,0.1195,0.11901588,69.16,BTC-30DEC22-40000-C,29768.39,sell,0.1,,,,
774,215015311,2022-05-19 14:38:01,1,0.1195,0.11898789,69.16,BTC-30DEC22-40000-C,29763.9,sell,0.1,,,,
775,215015312,2022-05-19 14:38:01,1,0.1195,0.11898789,69.16,BTC-30DEC22-40000-C,29763.9,sell,0.1,,,,
776,215015341,2022-05-19 14:38:14,1,0.1195,0.11897912,69.18,BTC-30DEC22-40000-C,29752.41,sell,0.1,,,,
777,215015346,2022-05-19 14:38:15,1,0.1195,0.11897672,69.18,BTC-30DEC22-40000-C,29751.7,sell,0.1,,,,
778,215015347,2022-05-19 14:38:15,1,0.1195,0.11897672,69.18,BTC-30DEC22-40000-C,29751.7,sell,0.1,,,,
779,215015349,2022-05-19 14:38:16,1,0.1195,0.11898072,69.19,BTC-30DEC22-40000-C,29747.37,sell,0.1,,,,
780,215015350,2022-05-19 14:38:16,1,0.1195,0.11898072,69.19,BTC-30DEC22-40000-C,29747.37,sell,0.1,,,,
781,215015351,2022-05-19 14:38:16,1,0.1195,0.11898072,69.19,BTC-30DEC22-40000-C,29747.37,sell,0.1,,,,
782,215015359,2022-05-19 14:38:18,1,0.1195,0.11891547,69.2,BTC-30DEC22-40000-C,29743.01,sell,0.1,,,,
783,215015382,2022-05-19 14:38:24,1,0.1195,0.11896667,69.19,BTC-30DEC22-40000-C,29745.12,sell,0.1,,,,
784,215015383,2022-05-19 14:38:24,1,0.1195,0.11896667,69.19,BTC-30DEC22-40000-C,29745.12,sell,0.1,,,,
785,215015384,2022-05-19 14:38:25,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29741.38,sell,0.1,,,,
786,215015385,2022-05-19 14:38:25,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29741.38,sell,0.1,,,,
787,215015386,2022-05-19 14:38:25,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29741.38,sell,0.1,,,,
788,215015387,2022-05-19 14:38:26,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29740.35,sell,0.1,,,,
789,215015388,2022-05-19 14:38:26,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29740.35,sell,0.1,,,,
790,215015389,2022-05-19 14:38:26,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29740.35,sell,0.1,,,,
791,215015390,2022-05-19 14:38:26,1,0.1195,0.11893707,69.2,BTC-30DEC22-40000-C,29740.35,sell,0.1,,,,
792,215015465,2022-05-19 14:39:10,1,0.1195,0.11905444,69.2,BTC-30DEC22-40000-C,29728.41,sell,0.1,,,,
793,215015471,2022-05-19 14:39:14,1,0.1195,0.11902077,69.2,BTC-30DEC22-40000-C,29726.02,sell,0.1,,,,
794,215015472,2022-05-19 14:39:14,1,0.1195,0.11902077,69.2,BTC-30DEC22-40000-C,29726.02,sell,0.1,,,,
795,215015585,2022-05-19 14:40:33,1,0.1195,0.11902583,69.25,BTC-30DEC22-40000-C,29739.16,sell,0.1,,,,
796,215015586,2022-05-19 14:40:34,1,0.1195,0.11899507,69.25,BTC-30DEC22-40000-C,29739.16,sell,0.1,,,,
797,215015587,2022-05-19 14:40:34,1,0.1195,0.11899507,69.25,BTC-30DEC22-40000-C,29739.16,sell,0.1,,,,
798,215015660,2022-05-19 14:41:23,1,0.1195,0.11903395,69.27,BTC-30DEC22-40000-C,29717.32,sell,0.1,,,,
799,215015664,2022-05-19 14:41:23,1,0.1195,0.11903395,69.27,BTC-30DEC22-40000-C,29717.32,sell,0.1,,,,
800,215015665,2022-05-19 14:41:23,1,0.1195,0.11903395,69.29,BTC-30DEC22-40000-C,29711.94,sell,0.1,,,,
801,215015668,2022-05-19 14:41:23,1,0.1195,0.11903395,69.29,BTC-30DEC22-40000-C,29711.94,sell,0.1,,,,
802,215015669,2022-05-19 14:41:23,1,0.1195,0.11903395,69.29,BTC-30DEC22-40000-C,29711.94,sell,0.1,,,,
803,215015670,2022-05-19 14:41:23,1,0.1195,0.11903395,69.29,BTC-30DEC22-40000-C,29711.94,sell,0.1,,,,
804,215015689,2022-05-19 14:41:38,1,0.1195,0.11888305,69.33,BTC-30DEC22-40000-C,29703.02,sell,0.1,,,,
805,215015690,2022-05-19 14:41:38,1,0.1195,0.11888305,69.33,BTC-30DEC22-40000-C,29703.02,sell,0.1,,,,
806,215015691,2022-05-19 14:41:38,1,0.1195,0.11888305,69.33,BTC-30DEC22-40000-C,29703.02,sell,0.1,,,,
807,215015774,2022-05-19 14:41:57,1,0.1195,0.11887389,69.35,BTC-30DEC22-40000-C,29696.24,sell,0.1,,,,
808,215015801,2022-05-19 14:41:57,1,0.1195,0.11887389,69.35,BTC-30DEC22-40000-C,29696.24,sell,0.1,,,,
809,215015803,2022-05-19 14:41:57,1,0.1195,0.11887389,69.35,BTC-30DEC22-40000-C,29696.24,sell,0.1,,,,
810,215015844,2022-05-19 14:41:57,1,0.1195,0.11887389,69.35,BTC-30DEC22-40000-C,29696.24,sell,0.1,,,,
811,215015845,2022-05-19 14:41:57,1,0.1195,0.11887389,69.35,BTC-30DEC22-40000-C,29696.24,sell,0.1,,,,
812,215015848,2022-05-19 14:41:57,1,0.1195,0.11887389,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
813,215015849,2022-05-19 14:41:57,1,0.1195,0.11887389,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
814,215015850,2022-05-19 14:41:57,1,0.1195,0.11887389,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
815,215015852,2022-05-19 14:41:58,1,0.1195,0.11887389,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.2,,,,
816,215015853,2022-05-19 14:41:58,1,0.1195,0.11887389,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.2,,,,
817,215015854,2022-05-19 14:41:58,1,0.1195,0.11874951,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.2,,,,
818,215015855,2022-05-19 14:41:58,1,0.1195,0.11874951,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
819,215015856,2022-05-19 14:41:58,1,0.1195,0.11874951,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
820,215015857,2022-05-19 14:41:58,1,0.1195,0.11874951,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
821,215015858,2022-05-19 14:41:58,1,0.1195,0.11874951,69.39,BTC-30DEC22-40000-C,29682.57,sell,0.1,,,,
822,215016263,2022-05-19 14:46:10,0,0.1205,0.11935157,69.63,BTC-30DEC22-40000-C,29734.62,sell,0.3,,,,
823,215016264,2022-05-19 14:46:10,1,0.1205,0.11935157,69.63,BTC-30DEC22-40000-C,29734.62,sell,0.1,,,,
824,215016265,2022-05-19 14:46:10,1,0.1205,0.11935157,69.63,BTC-30DEC22-40000-C,29734.62,sell,0.1,,,,
825,215016266,2022-05-19 14:46:10,1,0.1205,0.11935157,69.63,BTC-30DEC22-40000-C,29734.62,sell,0.1,,,,
826,215016273,2022-05-19 14:46:20,1,0.1205,0.11948231,69.6,BTC-30DEC22-40000-C,29748.18,sell,0.1,,,,
827,215016276,2022-05-19 14:46:27,1,0.1205,0.11947173,69.61,BTC-30DEC22-40000-C,29744.53,sell,0.1,,,,
828,215016277,2022-05-19 14:46:27,1,0.1205,0.11947173,69.61,BTC-30DEC22-40000-C,29744.53,sell,0.1,,,,
829,215016278,2022-05-19 14:46:29,1,0.1205,0.11942233,69.63,BTC-30DEC22-40000-C,29740.26,sell,0.1,,,,
830,215016280,2022-05-19 14:46:29,1,0.1205,0.11942233,69.63,BTC-30DEC22-40000-C,29740.26,sell,0.1,,,,
831,215016281,2022-05-19 14:46:29,1,0.1205,0.11942233,69.63,BTC-30DEC22-40000-C,29740.26,sell,0.1,,,,
832,215016373,2022-05-19 14:47:41,1,0.1205,0.11960171,69.64,BTC-30DEC22-40000-C,29726.65,sell,0.1,,,,
833,215016374,2022-05-19 14:47:41,1,0.1205,0.11960171,69.64,BTC-30DEC22-40000-C,29726.65,sell,8.7,,,,
834,215016702,2022-05-19 14:51:08,0,0.121,0.11997841,69.82,BTC-30DEC22-40000-C,29718.39,sell,10.0,,,,
835,215016730,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,4.3,,,,
836,215016731,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.7,,,,
837,215016732,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.5,,,,
838,215016733,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.4,,,,
839,215016734,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.3,,,,
840,215016735,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.2,,,,
841,215016736,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.2,,,,
842,215016737,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
843,215016738,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
844,215016740,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
845,215016741,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
846,215016753,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
847,215016754,2022-05-19 14:51:35,1,0.121,0.11997097,69.83,BTC-30DEC22-40000-C,29714.69,sell,0.1,,,,
